t V I Nreal Treal Vschottky Vdiscplugserial Rschottky Rdisc Rplug Rseries Rtotal
2.495 -0.480655 -0.000301327 20 482.973 -0.00761546 -0.47304 25.2731 24.5272 159.427 1385.9 1595.13
2.496 -0.479703 -0.00030074 20 482.245 -0.00760373 -0.472099 25.2834 24.5272 159.427 1385.84 1595.07
2.497 -0.478751 -0.000300153 20 481.517 -0.00759262 -0.471158 25.2958 24.5272 159.427 1385.77 1595.02
2.498 -0.477798 -0.000299565 20 480.79 -0.00758147 -0.470216 25.3082 24.5272 159.427 1385.71 1594.97
2.499 -0.476846 -0.000298978 20 480.066 -0.00756998 -0.469276 25.3195 24.5272 159.427 1385.64 1594.92
2.5 -0.475893 -0.000298391 20 479.342 -0.00755783 -0.468335 25.3286 24.5272 159.427 1385.58 1594.86
2.501 -0.47494 -0.000297803 20 478.619 -0.00754719 -0.467393 25.3429 24.5272 159.427 1385.51 1594.81
2.502 -0.473988 -0.000297216 20 477.898 -0.00753598 -0.466452 25.3553 24.5272 159.427 1385.45 1594.76
2.503 -0.473035 -0.000296628 20 477.179 -0.0075241 -0.465511 25.3654 24.5272 159.427 1385.39 1594.71
2.504 -0.472082 -0.00029604 20 476.46 -0.00751281 -0.464569 25.3777 24.5272 159.427 1385.32 1594.65
2.505 -0.47113 -0.000295452 20 475.743 -0.00750203 -0.463628 25.3917 24.5272 159.427 1385.26 1594.6
2.506 -0.470177 -0.000294865 20 475.027 -0.0074903 -0.462687 25.4025 24.5272 159.427 1385.19 1594.55
2.507 -0.469225 -0.000294276 20 474.312 -0.00748032 -0.461744 25.4194 24.5272 159.427 1385.13 1594.5
2.508 -0.468272 -0.000293688 20 473.599 -0.00746888 -0.460803 25.4313 24.5272 159.427 1385.07 1594.45
2.509 -0.467319 -0.000293101 20 472.888 -0.00745646 -0.459863 25.4399 24.5272 159.427 1385 1594.4
2.51 -0.466367 -0.000292512 20 472.177 -0.00744577 -0.458921 25.4546 24.5272 159.427 1384.94 1594.35
2.511 -0.465414 -0.000291924 20 471.467 -0.0074339 -0.45798 25.4652 24.5272 159.427 1384.88 1594.3
2.512 -0.464462 -0.000291336 20 470.76 -0.007423 -0.457039 25.4792 24.5272 159.427 1384.82 1594.25
2.513 -0.463509 -0.000290748 20 470.054 -0.00741115 -0.456098 25.4899 24.5272 159.427 1384.75 1594.2
2.514 -0.462557 -0.000290159 20 469.348 -0.00740127 -0.455155 25.5077 24.5272 159.427 1384.69 1594.15
2.515 -0.461604 -0.00028957 20 468.644 -0.00738969 -0.454214 25.5195 24.5272 159.427 1384.63 1594.1
2.516 -0.460652 -0.000288982 20 467.942 -0.00737729 -0.453274 25.5285 24.5272 159.427 1384.56 1594.05
2.517 -0.4597 -0.000288394 20 467.241 -0.00736641 -0.452333 25.5429 24.5272 159.427 1384.5 1594
2.518 -0.458747 -0.000287805 20 466.541 -0.0073546 -0.451392 25.5541 24.5272 159.427 1384.44 1593.95
2.519 -0.457794 -0.000287216 20 465.842 -0.00734412 -0.45045 25.57 24.5272 159.427 1384.38 1593.9
2.52 -0.456842 -0.000286627 20 465.145 -0.00733253 -0.449509 25.5821 24.5272 159.427 1384.32 1593.85
2.521 -0.455889 -0.000286038 20 464.449 -0.0073215 -0.448568 25.5962 24.5272 159.427 1384.25 1593.8
2.522 -0.454937 -0.00028545 20 463.755 -0.00730911 -0.447627 25.6056 24.5272 159.427 1384.19 1593.75
2.523 -0.453984 -0.000284861 20 463.062 -0.00729832 -0.446686 25.6207 24.5272 159.427 1384.13 1593.71
2.524 -0.453032 -0.000284272 20 462.37 -0.00728677 -0.445745 25.6331 24.5272 159.427 1384.07 1593.66
2.525 -0.452079 -0.000283683 20 461.68 -0.00727509 -0.444804 25.6451 24.5272 159.427 1384.01 1593.61
2.526 -0.451127 -0.000283093 20 460.99 -0.00726504 -0.443862 25.6631 24.5272 159.427 1383.95 1593.56
2.527 -0.450174 -0.000282503 20 460.302 -0.00725419 -0.44292 25.6782 24.5272 159.427 1383.89 1593.52
2.528 -0.449222 -0.000281914 20 459.615 -0.0072423 -0.441979 25.6897 24.5272 159.427 1383.82 1593.47
2.529 -0.44827 -0.000281325 20 458.93 -0.00723163 -0.441038 25.7056 24.5272 159.427 1383.76 1593.42
2.53 -0.447317 -0.000280736 20 458.247 -0.0072193 -0.440097 25.7156 24.5272 159.427 1383.7 1593.37
2.531 -0.446365 -0.000280147 20 457.565 -0.00720793 -0.439157 25.7291 24.5272 159.427 1383.64 1593.33
2.532 -0.445412 -0.000279556 20 456.883 -0.00719757 -0.438215 25.7464 24.5272 159.427 1383.58 1593.28
2.533 -0.44446 -0.000278967 20 456.203 -0.00718581 -0.437274 25.7586 24.5272 159.427 1383.52 1593.23
2.534 -0.443507 -0.000278377 20 455.525 -0.00717435 -0.436333 25.772 24.5272 159.427 1383.46 1593.19
2.535 -0.442555 -0.000277788 20 454.848 -0.0071622 -0.435393 25.783 24.5272 159.427 1383.4 1593.14
2.536 -0.441603 -0.000277198 20 454.172 -0.00715146 -0.434451 25.7991 24.5272 159.427 1383.34 1593.09
2.537 -0.44065 -0.000276608 20 453.498 -0.00714003 -0.43351 25.8128 24.5272 159.427 1383.28 1593.05
2.538 -0.439698 -0.000276018 20 452.824 -0.00712897 -0.432569 25.8279 24.5272 159.427 1383.22 1593
2.539 -0.438745 -0.000275428 20 452.153 -0.00711785 -0.431628 25.8429 24.5272 159.427 1383.16 1592.96
2.54 -0.437793 -0.000274838 20 451.483 -0.00710601 -0.430687 25.8552 24.5272 159.427 1383.1 1592.91
2.541 -0.436841 -0.000274248 20 450.814 -0.00709477 -0.429746 25.8699 24.5272 159.427 1383.04 1592.87
2.542 -0.435888 -0.000273658 20 450.146 -0.00708397 -0.428804 25.8862 24.5272 159.427 1382.98 1592.82
2.543 -0.434936 -0.000273067 20 449.479 -0.0070723 -0.427863 25.8995 24.5272 159.427 1382.92 1592.78
2.544 -0.433984 -0.000272478 20 448.815 -0.00706042 -0.426924 25.9119 24.5272 159.427 1382.86 1592.73
2.545 -0.433031 -0.000271887 20 448.151 -0.00704984 -0.425981 25.9293 24.5272 159.427 1382.81 1592.69
2.546 -0.432079 -0.000271297 20 447.489 -0.00703775 -0.425041 25.9411 24.5272 159.427 1382.75 1592.64
2.547 -0.431127 -0.000270706 20 446.828 -0.00702656 -0.4241 25.9564 24.5272 159.427 1382.69 1592.6
2.548 -0.430174 -0.000270115 20 446.168 -0.00701664 -0.423158 25.9765 24.5272 159.427 1382.63 1592.56
2.549 -0.429222 -0.000269525 20 445.51 -0.00700358 -0.422218 25.9849 24.5272 159.427 1382.57 1592.51
2.55 -0.42827 -0.000268935 20 444.853 -0.00699244 -0.421277 26.0005 24.5272 159.427 1382.51 1592.47
2.551 -0.427317 -0.000268343 20 444.197 -0.00698275 -0.420335 26.0218 24.5272 159.427 1382.45 1592.43
2.552 -0.426365 -0.000267753 20 443.543 -0.00696979 -0.419395 26.0307 24.5272 159.427 1382.4 1592.38
2.553 -0.425413 -0.000267162 20 442.891 -0.00695869 -0.418454 26.0467 24.5272 159.427 1382.34 1592.34
2.554 -0.42446 -0.000266571 20 442.239 -0.00694692 -0.417513 26.0603 24.5272 159.427 1382.28 1592.3
2.555 -0.423508 -0.000265979 20 441.588 -0.00693693 -0.416571 26.0807 24.5272 159.427 1382.22 1592.26
2.556 -0.422556 -0.000265389 20 440.94 -0.00692538 -0.415631 26.0952 24.5272 159.427 1382.17 1592.21
2.557 -0.421603 -0.000264797 20 440.292 -0.00691406 -0.414689 26.1107 24.5272 159.427 1382.11 1592.17
2.558 -0.420651 -0.000264207 20 439.647 -0.00690153 -0.41375 26.1216 24.5272 159.427 1382.05 1592.13
2.559 -0.419699 -0.000263615 20 439.001 -0.00689127 -0.412807 26.1414 24.5272 159.427 1381.99 1592.09
2.56 -0.418747 -0.000263024 20 438.358 -0.00687962 -0.411867 26.1559 24.5272 159.427 1381.94 1592.05
2.561 -0.417794 -0.000262433 20 437.716 -0.00686789 -0.410926 26.1701 24.5272 159.427 1381.88 1592
2.562 -0.416842 -0.000261841 20 437.075 -0.00685747 -0.409984 26.1895 24.5272 159.427 1381.82 1591.97
2.563 -0.41589 -0.000261249 20 436.435 -0.00684653 -0.409043 26.2069 24.5272 159.427 1381.77 1591.93
2.564 -0.414937 -0.000260658 20 435.798 -0.00683473 -0.408103 26.221 24.5272 159.427 1381.71 1591.88
2.565 -0.413985 -0.000260067 20 435.161 -0.00682282 -0.407162 26.2349 24.5272 159.427 1381.65 1591.84
2.566 -0.413033 -0.000259475 20 434.526 -0.00681221 -0.406221 26.2538 24.5272 159.427 1381.6 1591.8
2.567 -0.412081 -0.000258883 20 433.891 -0.00680117 -0.405279 26.2712 24.5272 159.427 1381.54 1591.76
2.568 -0.411128 -0.000258291 20 433.259 -0.00678952 -0.404339 26.2863 24.5272 159.427 1381.48 1591.72
2.569 -0.410176 -0.0002577 20 432.629 -0.00677719 -0.403399 26.2987 24.5272 159.427 1381.43 1591.68
2.57 -0.409224 -0.000257107 20 431.998 -0.00676705 -0.402457 26.32 24.5272 159.427 1381.37 1591.65
2.571 -0.408271 -0.000256515 20 431.369 -0.00675582 -0.401515 26.3369 24.5272 159.427 1381.32 1591.61
2.572 -0.407319 -0.000255923 20 430.742 -0.0067443 -0.400575 26.3528 24.5272 159.427 1381.26 1591.57
2.573 -0.406367 -0.000255332 20 430.117 -0.00673182 -0.399635 26.3649 24.5272 159.427 1381.2 1591.52
2.574 -0.405415 -0.000254739 20 429.492 -0.00672168 -0.398693 26.3865 24.5272 159.427 1381.15 1591.49
2.575 -0.404463 -0.000254148 20 428.87 -0.00670939 -0.397753 26.3996 24.5272 159.427 1381.09 1591.45
2.576 -0.403511 -0.000253556 20 428.248 -0.00669809 -0.396813 26.4167 24.5272 159.427 1381.04 1591.41
2.577 -0.402558 -0.000252962 20 427.627 -0.00668756 -0.39587 26.4369 24.5272 159.427 1380.98 1591.37
2.578 -0.401606 -0.000252371 20 427.009 -0.00667488 -0.394931 26.4487 24.5272 159.427 1380.93 1591.33
2.579 -0.400654 -0.000251778 20 426.391 -0.00666427 -0.39399 26.4688 24.5272 159.427 1380.87 1591.3
2.58 -0.399702 -0.000251185 20 425.774 -0.00665336 -0.393048 26.4879 24.5272 159.427 1380.82 1591.26
2.581 -0.39875 -0.000250594 20 425.16 -0.00664141 -0.392108 26.5027 24.5272 159.427 1380.76 1591.22
2.582 -0.397797 -0.000250001 20 424.547 -0.00662979 -0.391168 26.519 24.5272 159.427 1380.71 1591.18
2.583 -0.396845 -0.000249408 20 423.935 -0.00661844 -0.390227 26.5366 24.5272 159.427 1380.66 1591.15
2.584 -0.395893 -0.000248816 20 423.324 -0.00660662 -0.389287 26.5523 24.5272 159.427 1380.6 1591.11
2.585 -0.394941 -0.000248223 20 422.714 -0.00659584 -0.388345 26.5723 24.5272 159.427 1380.55 1591.07
2.586 -0.393989 -0.00024763 20 422.106 -0.00658425 -0.387404 26.5891 24.5272 159.427 1380.49 1591.04
2.587 -0.393037 -0.000247038 20 421.5 -0.00657232 -0.386464 26.6045 24.5272 159.427 1380.44 1591
2.588 -0.392084 -0.000246445 20 420.895 -0.00656047 -0.385524 26.6204 24.5272 159.427 1380.39 1590.96
2.589 -0.391132 -0.000245852 20 420.291 -0.00654997 -0.384582 26.642 24.5272 159.427 1380.33 1590.93
2.59 -0.390179 -0.000245257 20 419.687 -0.00653959 -0.38364 26.6642 24.5272 159.427 1380.28 1590.9
2.591 -0.389228 -0.000244665 20 419.086 -0.00652792 -0.3827 26.6811 24.5272 159.427 1380.23 1590.86
2.592 -0.388276 -0.000244072 20 418.486 -0.00651664 -0.381759 26.6997 24.5272 159.427 1380.17 1590.83
2.593 -0.387324 -0.000243479 20 417.888 -0.00650494 -0.380819 26.7167 24.5272 159.427 1380.12 1590.79
2.594 -0.386372 -0.000242886 20 417.292 -0.00649256 -0.379879 26.7309 24.5272 159.427 1380.07 1590.75
2.595 -0.38542 -0.000242293 20 416.696 -0.00648161 -0.378938 26.7511 24.5272 159.427 1380.01 1590.72
2.596 -0.384468 -0.0002417 20 416.102 -0.00646997 -0.377998 26.7687 24.5272 159.427 1379.96 1590.68
2.597 -0.383515 -0.000241105 20 415.508 -0.00645957 -0.377055 26.7915 24.5272 159.427 1379.91 1590.65
2.598 -0.382564 -0.000240512 20 414.917 -0.00644792 -0.376116 26.8091 24.5272 159.427 1379.86 1590.62
2.599 -0.381611 -0.000239919 20 414.327 -0.00643585 -0.375175 26.8251 24.5272 159.427 1379.8 1590.58
2.6 -0.380659 -0.000239325 20 413.738 -0.0064253 -0.374234 26.8476 24.5272 159.427 1379.75 1590.55
2.601 -0.379707 -0.000238731 20 413.15 -0.00641376 -0.373293 26.866 24.5272 159.427 1379.7 1590.52
2.602 -0.378755 -0.000238138 20 412.565 -0.00640155 -0.372353 26.8817 24.5272 159.427 1379.65 1590.48
2.603 -0.377802 -0.000237544 20 411.98 -0.0063898 -0.371412 26.8994 24.5272 159.427 1379.6 1590.45
2.604 -0.37685 -0.00023695 20 411.396 -0.00637937 -0.370471 26.9229 24.5272 159.427 1379.54 1590.42
2.605 -0.375898 -0.000236357 20 410.815 -0.00636658 -0.369532 26.9363 24.5272 159.427 1379.49 1590.38
2.606 -0.374946 -0.000235763 20 410.234 -0.00635597 -0.36859 26.9592 24.5272 159.427 1379.44 1590.35
2.607 -0.373995 -0.000235169 20 409.655 -0.00634489 -0.36765 26.9802 24.5272 159.427 1379.39 1590.32
2.608 -0.373042 -0.000234575 20 409.077 -0.00633211 -0.36671 26.9939 24.5272 159.427 1379.34 1590.29
2.609 -0.37209 -0.000233981 20 408.501 -0.00632105 -0.365769 27.0152 24.5272 159.427 1379.29 1590.26
2.61 -0.371138 -0.000233387 20 407.926 -0.00630943 -0.364829 27.0341 24.5272 159.427 1379.24 1590.23
2.611 -0.370186 -0.000232793 20 407.352 -0.00629816 -0.363888 27.0548 24.5272 159.427 1379.19 1590.19
2.612 -0.369234 -0.000232199 20 406.78 -0.00628673 -0.362947 27.0748 24.5272 159.427 1379.14 1590.16
2.613 -0.368282 -0.000231605 20 406.209 -0.00627508 -0.362007 27.0939 24.5272 159.427 1379.08 1590.13
2.614 -0.36733 -0.000231011 20 405.64 -0.00626326 -0.361067 27.1124 24.5272 159.427 1379.03 1590.1
2.615 -0.366378 -0.000230416 20 405.071 -0.00625261 -0.360125 27.1362 24.5272 159.427 1378.98 1590.07
2.616 -0.365426 -0.000229821 20 404.504 -0.00624173 -0.359184 27.1591 24.5272 159.427 1378.93 1590.05
2.617 -0.364474 -0.000229227 20 403.939 -0.00622953 -0.358245 27.1762 24.5272 159.427 1378.88 1590.01
2.618 -0.363522 -0.000228632 20 403.374 -0.00621813 -0.357303 27.1971 24.5272 159.427 1378.83 1589.99
2.619 -0.36257 -0.000228038 20 402.813 -0.00620573 -0.356364 27.2135 24.5272 159.427 1378.78 1589.95
2.62 -0.361618 -0.000227443 20 402.25 -0.00619595 -0.355422 27.2418 24.5272 159.427 1378.73 1589.93
2.621 -0.360665 -0.000226848 20 401.69 -0.00618426 -0.354481 27.2617 24.5272 159.427 1378.68 1589.9
2.622 -0.359714 -0.000226254 20 401.132 -0.00617184 -0.353542 27.2784 24.5272 159.427 1378.64 1589.87
2.623 -0.358761 -0.000225659 20 400.575 -0.00616026 -0.352601 27.299 24.5272 159.427 1378.59 1589.84
2.624 -0.35781 -0.000225064 20 400.019 -0.00615002 -0.35166 27.3257 24.5272 159.427 1378.54 1589.82
2.625 -0.356858 -0.000224469 20 399.465 -0.0061379 -0.35072 27.3441 24.5272 159.427 1378.49 1589.79
2.626 -0.355906 -0.000223874 20 398.912 -0.00612633 -0.349779 27.3651 24.5272 159.427 1378.44 1589.76
2.627 -0.354954 -0.00022328 20 398.361 -0.00611441 -0.34884 27.3846 24.5272 159.427 1378.39 1589.73
2.628 -0.354002 -0.000222685 20 397.811 -0.00610272 -0.347899 27.4052 24.5272 159.427 1378.34 1589.7
2.629 -0.353049 -0.000222089 20 397.261 -0.00609163 -0.346958 27.4288 24.5272 159.427 1378.29 1589.68
2.63 -0.352098 -0.000221495 20 396.715 -0.00607956 -0.346019 27.4479 24.5272 159.427 1378.24 1589.65
2.631 -0.351146 -0.000220899 20 396.168 -0.00606825 -0.345078 27.4706 24.5272 159.427 1378.2 1589.62
2.632 -0.350194 -0.000220304 20 395.623 -0.00605722 -0.344137 27.4949 24.5272 159.427 1378.15 1589.6
2.633 -0.349242 -0.000219709 20 395.08 -0.00604573 -0.343197 27.517 24.5272 159.427 1378.1 1589.57
2.634 -0.34829 -0.000219114 20 394.539 -0.00603317 -0.342257 27.5345 24.5272 159.427 1378.05 1589.54
2.635 -0.347338 -0.000218518 20 393.998 -0.0060222 -0.341316 27.5593 24.5272 159.427 1378 1589.52
2.636 -0.346386 -0.000217922 20 393.459 -0.00601145 -0.340375 27.5853 24.5272 159.427 1377.96 1589.5
2.637 -0.345434 -0.000217327 20 392.921 -0.00599913 -0.339435 27.6041 24.5272 159.427 1377.91 1589.47
2.638 -0.344482 -0.000216732 20 392.385 -0.00598704 -0.338495 27.6242 24.5272 159.427 1377.86 1589.44
2.639 -0.343531 -0.000216136 20 391.85 -0.00597679 -0.337554 27.653 24.5272 159.427 1377.81 1589.42
2.64 -0.342579 -0.00021554 20 391.316 -0.00596494 -0.336614 27.6744 24.5272 159.427 1377.77 1589.4
2.641 -0.341626 -0.000214944 20 390.784 -0.00595376 -0.335673 27.6991 24.5272 159.427 1377.72 1589.37
2.642 -0.340675 -0.000214349 20 390.253 -0.00594213 -0.334733 27.7218 24.5272 159.427 1377.67 1589.35
2.643 -0.339723 -0.000213754 20 389.725 -0.00592936 -0.333794 27.7392 24.5272 159.427 1377.63 1589.32
2.644 -0.338771 -0.000213157 20 389.196 -0.00591888 -0.332852 27.7677 24.5272 159.427 1377.58 1589.3
2.645 -0.337819 -0.000212562 20 388.67 -0.00590639 -0.331912 27.7867 24.5272 159.427 1377.53 1589.27
2.646 -0.336867 -0.000211966 20 388.145 -0.00589435 -0.330973 27.808 24.5272 159.427 1377.49 1589.25
2.647 -0.335915 -0.00021137 20 387.621 -0.00588293 -0.330032 27.8323 24.5272 159.427 1377.44 1589.23
2.648 -0.334963 -0.000210774 20 387.099 -0.00587135 -0.329092 27.8561 24.5272 159.427 1377.39 1589.2
2.649 -0.334012 -0.000210178 20 386.578 -0.0058602 -0.328151 27.8821 24.5272 159.427 1377.35 1589.18
2.65 -0.333059 -0.000209582 20 386.058 -0.00584801 -0.327211 27.9032 24.5272 159.427 1377.3 1589.16
2.651 -0.332108 -0.000208985 20 385.54 -0.00583745 -0.32627 27.9323 24.5272 159.427 1377.26 1589.14
2.652 -0.331156 -0.00020839 20 385.023 -0.00582545 -0.325331 27.9546 24.5272 159.427 1377.21 1589.12
2.653 -0.330204 -0.000207794 20 384.508 -0.00581251 -0.324391 27.9725 24.5272 159.427 1377.17 1589.09
2.654 -0.329252 -0.000207197 20 383.994 -0.00580158 -0.32345 28.0003 24.5272 159.427 1377.12 1589.07
2.655 -0.3283 -0.000206601 20 383.481 -0.00579083 -0.322509 28.0291 24.5272 159.427 1377.07 1589.06
2.656 -0.327348 -0.000206005 20 382.97 -0.00577873 -0.32157 28.0515 24.5272 159.427 1377.03 1589.04
2.657 -0.326396 -0.000205408 20 382.46 -0.00576749 -0.320629 28.0783 24.5272 159.427 1376.98 1589.02
2.658 -0.325445 -0.000204812 20 381.952 -0.00575444 -0.31969 28.0962 24.5272 159.427 1376.94 1588.99
2.659 -0.324493 -0.000204215 20 381.445 -0.00574392 -0.318749 28.1268 24.5272 159.427 1376.89 1588.98
2.66 -0.323541 -0.000203619 20 380.939 -0.00573194 -0.317809 28.1504 24.5272 159.427 1376.85 1588.95
2.661 -0.322589 -0.000203022 20 380.435 -0.00572061 -0.316868 28.1773 24.5272 159.427 1376.81 1588.94
2.662 -0.321637 -0.000202426 20 379.933 -0.00570788 -0.315929 28.1974 24.5272 159.427 1376.76 1588.91
2.663 -0.320685 -0.000201829 20 379.431 -0.00569598 -0.314989 28.2218 24.5272 159.427 1376.72 1588.89
2.664 -0.319734 -0.000201232 20 378.931 -0.00568586 -0.314048 28.2553 24.5272 159.427 1376.67 1588.88
2.665 -0.318781 -0.000200636 20 378.433 -0.00567305 -0.313108 28.2754 24.5272 159.427 1376.63 1588.86
2.666 -0.31783 -0.000200038 20 377.935 -0.00566248 -0.312167 28.307 24.5272 159.427 1376.59 1588.85
2.667 -0.316878 -0.000199442 20 377.44 -0.00564903 -0.311229 28.3241 24.5272 159.427 1376.54 1588.82
2.668 -0.315926 -0.000198845 20 376.945 -0.00563808 -0.310288 28.3542 24.5272 159.427 1376.5 1588.81
2.669 -0.314974 -0.000198248 20 376.453 -0.00562587 -0.309348 28.3779 24.5272 159.427 1376.45 1588.79
2.67 -0.314023 -0.000197651 20 375.961 -0.00561417 -0.308408 28.4044 24.5272 159.427 1376.41 1588.77
2.671 -0.313071 -0.000197054 20 375.471 -0.00560316 -0.307468 28.4346 24.5272 159.427 1376.37 1588.76
2.672 -0.312119 -0.000196457 20 374.982 -0.00559111 -0.306528 28.4597 24.5272 159.427 1376.32 1588.74
2.673 -0.311167 -0.00019586 20 374.494 -0.0055797 -0.305587 28.4882 24.5272 159.427 1376.28 1588.72
2.674 -0.310215 -0.000195263 20 374.009 -0.00556736 -0.304648 28.5122 24.5272 159.427 1376.24 1588.71
2.675 -0.309263 -0.000194665 20 373.524 -0.0055558 -0.303707 28.5403 24.5272 159.427 1376.2 1588.69
2.676 -0.308312 -0.000194068 20 373.041 -0.00554447 -0.302767 28.5697 24.5272 159.427 1376.15 1588.68
2.677 -0.30736 -0.000193471 20 372.559 -0.00553256 -0.301827 28.5963 24.5272 159.427 1376.11 1588.66
2.678 -0.306408 -0.000192874 20 372.079 -0.00552095 -0.300887 28.6247 24.5272 159.427 1376.07 1588.65
2.679 -0.305456 -0.000192276 20 371.6 -0.00550892 -0.299947 28.6511 24.5272 159.427 1376.03 1588.63
2.68 -0.304505 -0.000191679 20 371.122 -0.0054974 -0.299007 28.6803 24.5272 159.427 1375.98 1588.62
2.681 -0.303553 -0.000191082 20 370.647 -0.00548497 -0.298068 28.7048 24.5272 159.427 1375.94 1588.6
2.682 -0.302601 -0.000190484 20 370.172 -0.00547345 -0.297128 28.7344 24.5272 159.427 1375.9 1588.59
2.683 -0.301649 -0.000189887 20 369.699 -0.00546128 -0.296188 28.7607 24.5272 159.427 1375.86 1588.57
2.684 -0.300697 -0.000189289 20 369.227 -0.00544951 -0.295248 28.7893 24.5272 159.427 1375.82 1588.56
2.685 -0.299746 -0.000188691 20 368.756 -0.00543865 -0.294307 28.8231 24.5272 159.427 1375.78 1588.55
2.686 -0.298794 -0.000188094 20 368.288 -0.0054254 -0.293368 28.8441 24.5272 159.427 1375.73 1588.53
2.687 -0.297842 -0.000187496 20 367.82 -0.00541473 -0.292427 28.8792 24.5272 159.427 1375.69 1588.53
2.688 -0.29689 -0.000186899 20 367.354 -0.00540152 -0.291489 28.9007 24.5272 159.427 1375.65 1588.51
2.689 -0.295939 -0.000186301 20 366.889 -0.00539094 -0.290548 28.9368 24.5272 159.427 1375.61 1588.5
2.69 -0.294987 -0.000185703 20 366.425 -0.00537938 -0.289608 28.9677 24.5272 159.427 1375.57 1588.49
2.691 -0.294035 -0.000185106 20 365.964 -0.00536603 -0.288669 28.989 24.5272 159.427 1375.53 1588.47
2.692 -0.293083 -0.000184507 20 365.503 -0.00535499 -0.287728 29.0232 24.5272 159.427 1375.49 1588.47
2.693 -0.292132 -0.000183909 20 365.044 -0.00534318 -0.286789 29.0534 24.5272 159.427 1375.45 1588.46
2.694 -0.29118 -0.000183312 20 364.586 -0.00533073 -0.285849 29.0802 24.5272 159.427 1375.41 1588.44
2.695 -0.290229 -0.000182713 20 364.13 -0.00531933 -0.284909 29.113 24.5272 159.427 1375.37 1588.44
2.696 -0.289277 -0.000182116 20 363.675 -0.00530731 -0.28397 29.1425 24.5272 159.427 1375.33 1588.43
2.697 -0.288325 -0.000181517 20 363.222 -0.00529517 -0.283029 29.1717 24.5272 159.427 1375.29 1588.41
2.698 -0.287373 -0.000180919 20 362.769 -0.0052835 -0.28209 29.2037 24.5272 159.427 1375.25 1588.41
2.699 -0.286421 -0.000180321 20 362.319 -0.00527138 -0.28115 29.2333 24.5272 159.427 1375.21 1588.4
2.7 -0.28547 -0.000179723 20 361.87 -0.00525896 -0.280211 29.2614 24.5272 159.427 1375.17 1588.39
2.701 -0.284518 -0.000179125 20 361.422 -0.00524749 -0.27927 29.2952 24.5272 159.427 1375.13 1588.38
2.702 -0.283566 -0.000178527 20 360.976 -0.00523543 -0.278331 29.3258 24.5272 159.427 1375.09 1588.37
2.703 -0.282615 -0.000177929 20 360.531 -0.0052231 -0.277392 29.3551 24.5272 159.427 1375.05 1588.36
2.704 -0.281663 -0.00017733 20 360.087 -0.00521184 -0.276451 29.3907 24.5272 159.427 1375.01 1588.36
2.705 -0.280711 -0.000176732 20 359.646 -0.00519868 -0.275513 29.4156 24.5272 159.427 1374.97 1588.34
2.706 -0.279759 -0.000176133 20 359.204 -0.00518828 -0.274571 29.4567 24.5272 159.427 1374.94 1588.35
2.707 -0.278808 -0.000175535 20 358.765 -0.00517452 -0.273633 29.4785 24.5272 159.427 1374.9 1588.33
2.708 -0.277856 -0.000174936 20 358.327 -0.00516328 -0.272693 29.5152 24.5272 159.427 1374.86 1588.33
2.709 -0.276904 -0.000174337 20 357.89 -0.00515201 -0.271752 29.552 24.5272 159.427 1374.82 1588.33
2.71 -0.275953 -0.000173739 20 357.456 -0.00513975 -0.270813 29.5832 24.5272 159.427 1374.78 1588.32
2.711 -0.275001 -0.00017314 20 357.022 -0.00512779 -0.269873 29.6164 24.5272 159.427 1374.74 1588.31
2.712 -0.274049 -0.000172541 20 356.59 -0.00511569 -0.268933 29.6491 24.5272 159.427 1374.71 1588.31
2.713 -0.273097 -0.000171943 20 356.159 -0.00510313 -0.267994 29.6792 24.5272 159.427 1374.67 1588.3
2.714 -0.272146 -0.000171345 20 355.73 -0.00509046 -0.267055 29.7088 24.5272 159.427 1374.63 1588.29
2.715 -0.271195 -0.000170746 20 355.302 -0.00507888 -0.266116 29.7452 24.5272 159.427 1374.59 1588.29
2.716 -0.270243 -0.000170147 20 354.876 -0.00506726 -0.265176 29.7816 24.5272 159.427 1374.55 1588.29
2.717 -0.269291 -0.000169549 20 354.451 -0.00505419 -0.264237 29.8097 24.5272 159.427 1374.52 1588.28
2.718 -0.268339 -0.00016895 20 354.027 -0.00504244 -0.263297 29.8458 24.5272 159.427 1374.48 1588.28
2.719 -0.267388 -0.000168351 20 353.605 -0.00503038 -0.262358 29.8803 24.5272 159.427 1374.44 1588.28
2.72 -0.266436 -0.000167752 20 353.184 -0.00501844 -0.261418 29.9159 24.5272 159.427 1374.41 1588.28
2.721 -0.265485 -0.000167153 20 352.765 -0.00500639 -0.260478 29.9509 24.5272 159.427 1374.37 1588.27
2.722 -0.264533 -0.000166555 20 352.347 -0.00499301 -0.25954 29.9782 24.5272 159.427 1374.33 1588.27
2.723 -0.263581 -0.000165954 20 351.93 -0.0049825 -0.258599 30.0233 24.5272 159.427 1374.3 1588.27
2.724 -0.26263 -0.000165357 20 351.516 -0.00496888 -0.257661 30.0495 24.5272 159.427 1374.26 1588.26
2.725 -0.261678 -0.000164756 20 351.101 -0.00495838 -0.25672 30.0952 24.5272 159.427 1374.22 1588.27
2.726 -0.260726 -0.000164158 20 350.689 -0.00494532 -0.255781 30.1255 24.5272 159.427 1374.19 1588.27
2.727 -0.259775 -0.000163559 20 350.279 -0.00493323 -0.254842 30.1618 24.5272 159.427 1374.15 1588.27
