t V I Nreal Treal Vschottky Vdiscplugserial Rschottky Rdisc Rplug Rseries Rtotal rvar lvar
1.052 -1.052 -0.000637025 20 1135.98 -0.0151474 -1.03685 23.7784 24.5272 159.427 1443.69 1651.43 4.5e-08 0.4
1.053 -1.053 -0.000637579 20 1137.46 -0.0151632 -1.03784 23.7824 24.5272 159.427 1443.82 1651.56 4.5e-08 0.4
1.054 -1.054 -0.000638133 20 1138.95 -0.015179 -1.03882 23.7865 24.5272 159.427 1443.95 1651.69 4.5e-08 0.4
1.055 -1.055 -0.000638687 20 1140.43 -0.0151948 -1.03981 23.7907 24.5272 159.427 1444.08 1651.83 4.5e-08 0.4
1.056 -1.056 -0.00063924 20 1141.92 -0.0152106 -1.04079 23.7948 24.5272 159.427 1444.21 1651.96 4.5e-08 0.4
1.057 -1.057 -0.000639794 20 1143.41 -0.0152264 -1.04177 23.7989 24.5272 159.427 1444.34 1652.1 4.5e-08 0.4
1.058 -1.058 -0.000640347 20 1144.9 -0.0152422 -1.04276 23.8031 24.5272 159.427 1444.47 1652.23 4.5e-08 0.4
1.059 -1.059 -0.0006409 20 1146.39 -0.0152581 -1.04374 23.8073 24.5272 159.427 1444.6 1652.36 4.5e-08 0.4
1.06 -1.06 -0.000641453 20 1147.88 -0.015274 -1.04473 23.8115 24.5272 159.427 1444.73 1652.5 4.5e-08 0.4
1.061 -1.061 -0.000642006 20 1149.37 -0.0152898 -1.04571 23.8157 24.5272 159.427 1444.86 1652.63 4.5e-08 0.4
1.062 -1.062 -0.000642559 20 1150.86 -0.0153057 -1.04669 23.82 24.5272 159.427 1444.99 1652.77 4.5e-08 0.4
1.063 -1.063 -0.000643112 20 1152.36 -0.0153216 -1.04768 23.8242 24.5272 159.427 1445.12 1652.9 4.5e-08 0.4
1.064 -1.064 -0.000643664 20 1153.85 -0.0153376 -1.04866 23.8285 24.5272 159.427 1445.25 1653.04 4.5e-08 0.4
1.065 -1.065 -0.000644217 20 1155.35 -0.0153535 -1.04965 23.8328 24.5272 159.427 1445.38 1653.17 4.5e-08 0.4
1.066 -1.066 -0.000644769 20 1156.84 -0.0153694 -1.05063 23.8371 24.5272 159.427 1445.51 1653.31 4.5e-08 0.4
1.067 -1.067 -0.000645321 20 1158.34 -0.0153854 -1.05161 23.8415 24.5272 159.427 1445.65 1653.44 4.5e-08 0.4
1.068 -1.068 -0.000645873 20 1159.84 -0.0154014 -1.0526 23.8458 24.5272 159.427 1445.78 1653.58 4.5e-08 0.4
1.069 -1.069 -0.000646425 20 1161.34 -0.0154174 -1.05358 23.8502 24.5272 159.427 1445.91 1653.71 4.5e-08 0.4
1.07 -1.07 -0.000646977 20 1162.84 -0.0154334 -1.05457 23.8546 24.5272 159.427 1446.04 1653.85 4.5e-08 0.4
1.071 -1.071 -0.000647528 20 1164.35 -0.0154494 -1.05555 23.859 24.5272 159.427 1446.17 1653.98 4.5e-08 0.4
1.072 -1.072 -0.00064808 20 1165.85 -0.0154654 -1.05653 23.8635 24.5272 159.427 1446.3 1654.12 4.5e-08 0.4
1.073 -1.073 -0.000648631 20 1167.35 -0.0154815 -1.05752 23.8679 24.5272 159.427 1446.43 1654.25 4.5e-08 0.4
1.074 -1.074 -0.000649182 20 1168.86 -0.0154975 -1.0585 23.8724 24.5272 159.427 1446.56 1654.39 4.5e-08 0.4
1.075 -1.075 -0.000649733 20 1170.37 -0.0155136 -1.05949 23.8769 24.5272 159.427 1446.69 1654.52 4.5e-08 0.4
1.076 -1.076 -0.000650284 20 1171.87 -0.0155297 -1.06047 23.8814 24.5272 159.427 1446.82 1654.66 4.5e-08 0.4
1.077 -1.077 -0.000650835 20 1173.38 -0.0155458 -1.06145 23.8859 24.5272 159.427 1446.96 1654.8 4.5e-08 0.4
1.078 -1.078 -0.000651386 20 1174.89 -0.0155619 -1.06244 23.8904 24.5272 159.427 1447.09 1654.93 4.5e-08 0.4
1.079 -1.079 -0.000651937 20 1176.4 -0.015578 -1.06342 23.895 24.5272 159.427 1447.22 1655.07 4.5e-08 0.4
1.08 -1.08 -0.000652487 20 1177.92 -0.0155942 -1.06441 23.8996 24.5272 159.427 1447.35 1655.21 4.5e-08 0.4
1.081 -1.081 -0.000653037 20 1179.43 -0.0156103 -1.06539 23.9042 24.5272 159.427 1447.48 1655.34 4.5e-08 0.4
1.082 -1.082 -0.000653588 20 1180.94 -0.0156265 -1.06637 23.9088 24.5272 159.427 1447.62 1655.48 4.5e-08 0.4
1.083 -1.083 -0.000654138 20 1182.46 -0.0156427 -1.06736 23.9135 24.5272 159.427 1447.75 1655.61 4.5e-08 0.4
1.084 -1.084 -0.000654688 20 1183.97 -0.0156589 -1.06834 23.9181 24.5272 159.427 1447.88 1655.75 4.5e-08 0.4
1.085 -1.085 -0.000655237 20 1185.49 -0.0156751 -1.06932 23.9228 24.5272 159.427 1448.01 1655.89 4.5e-08 0.4
1.086 -1.086 -0.000655787 20 1187.01 -0.0156913 -1.07031 23.9275 24.5272 159.427 1448.14 1656.03 4.5e-08 0.4
1.087 -1.087 -0.000656337 20 1188.53 -0.0157076 -1.07129 23.9322 24.5272 159.427 1448.28 1656.16 4.5e-08 0.4
1.088 -1.088 -0.000656886 20 1190.05 -0.0157239 -1.07228 23.937 24.5272 159.427 1448.41 1656.3 4.5e-08 0.4
1.089 -1.089 -0.000657435 20 1191.57 -0.0157401 -1.07326 23.9417 24.5272 159.427 1448.54 1656.44 4.5e-08 0.4
1.09 -1.09 -0.000657985 20 1193.09 -0.0157564 -1.07424 23.9465 24.5272 159.427 1448.67 1656.57 4.5e-08 0.4
1.091 -1.091 -0.000658534 20 1194.62 -0.0157727 -1.07523 23.9513 24.5272 159.427 1448.81 1656.71 4.5e-08 0.4
1.092 -1.092 -0.000659083 20 1196.14 -0.015789 -1.07621 23.9561 24.5272 159.427 1448.94 1656.85 4.5e-08 0.4
1.093 -1.093 -0.000659631 20 1197.67 -0.0158054 -1.07719 23.9609 24.5272 159.427 1449.07 1656.99 4.5e-08 0.4
1.094 -1.094 -0.00066018 20 1199.19 -0.0158217 -1.07818 23.9658 24.5272 159.427 1449.2 1657.12 4.5e-08 0.4
1.095 -1.095 -0.000660728 20 1200.72 -0.0158381 -1.07916 23.9706 24.5272 159.427 1449.34 1657.26 4.5e-08 0.4
1.096 -1.096 -0.000661277 20 1202.25 -0.0158545 -1.08015 23.9755 24.5272 159.427 1449.47 1657.4 4.5e-08 0.4
1.097 -1.097 -0.000661825 20 1203.78 -0.0158708 -1.08113 23.9804 24.5272 159.427 1449.6 1657.54 4.5e-08 0.4
1.098 -1.098 -0.000662373 20 1205.31 -0.0158873 -1.08211 23.9853 24.5272 159.427 1449.74 1657.68 4.5e-08 0.4
1.099 -1.099 -0.000662921 20 1206.84 -0.0159037 -1.0831 23.9903 24.5272 159.427 1449.87 1657.81 4.5e-08 0.4
1.1 -1.1 -0.000663469 20 1208.38 -0.0159201 -1.08408 23.9952 24.5272 159.427 1450 1657.95 4.5e-08 0.4
1.101 -1.101 -0.000664017 20 1209.91 -0.0159366 -1.08506 24.0002 24.5272 159.427 1450.14 1658.09 4.5e-08 0.4
1.102 -1.102 -0.000664564 20 1211.44 -0.015953 -1.08605 24.0052 24.5272 159.427 1450.27 1658.23 4.5e-08 0.4
1.103 -1.103 -0.000665112 20 1212.98 -0.0159695 -1.08703 24.0102 24.5272 159.427 1450.4 1658.37 4.5e-08 0.4
1.104 -1.104 -0.000665659 20 1214.52 -0.015986 -1.08801 24.0153 24.5272 159.427 1450.54 1658.51 4.5e-08 0.4
1.105 -1.105 -0.000666206 20 1216.06 -0.0160025 -1.089 24.0203 24.5272 159.427 1450.67 1658.65 4.5e-08 0.4
1.106 -1.106 -0.000666754 20 1217.59 -0.016019 -1.08998 24.0254 24.5272 159.427 1450.8 1658.78 4.5e-08 0.4
1.107 -1.107 -0.0006673 20 1219.13 -0.0160356 -1.09096 24.0305 24.5272 159.427 1450.94 1658.92 4.5e-08 0.4
1.108 -1.108 -0.000667847 20 1220.68 -0.0160521 -1.09195 24.0356 24.5272 159.427 1451.07 1659.06 4.5e-08 0.4
1.109 -1.109 -0.000668394 20 1222.22 -0.0160687 -1.09293 24.0407 24.5272 159.427 1451.21 1659.2 4.5e-08 0.4
1.11 -1.11 -0.000668941 20 1223.76 -0.0160853 -1.09391 24.0459 24.5272 159.427 1451.34 1659.34 4.5e-08 0.4
1.111 -1.111 -0.000669487 20 1225.31 -0.0161019 -1.0949 24.0511 24.5272 159.427 1451.47 1659.48 4.5e-08 0.4
1.112 -1.112 -0.000670033 20 1226.85 -0.0161185 -1.09588 24.0562 24.5272 159.427 1451.61 1659.62 4.5e-08 0.4
1.113 -1.113 -0.000670579 20 1228.4 -0.0161351 -1.09686 24.0614 24.5272 159.427 1451.74 1659.76 4.5e-08 0.4
1.114 -1.114 -0.000671125 20 1229.95 -0.0161518 -1.09785 24.0667 24.5272 159.427 1451.88 1659.9 4.5e-08 0.4
1.115 -1.115 -0.000671671 20 1231.49 -0.0161684 -1.09883 24.0719 24.5272 159.427 1452.01 1660.04 4.5e-08 0.4
1.116 -1.116 -0.000672217 20 1233.04 -0.0161851 -1.09981 24.0772 24.5272 159.427 1452.15 1660.18 4.5e-08 0.4
1.117 -1.117 -0.000672763 20 1234.59 -0.0162018 -1.1008 24.0824 24.5272 159.427 1452.28 1660.32 4.5e-08 0.4
1.118 -1.118 -0.000673308 20 1236.15 -0.0162185 -1.10178 24.0877 24.5272 159.427 1452.42 1660.46 4.5e-08 0.4
1.119 -1.119 -0.000673854 20 1237.7 -0.0162352 -1.10276 24.0931 24.5272 159.427 1452.55 1660.6 4.5e-08 0.4
1.12 -1.12 -0.000674399 20 1239.25 -0.0162519 -1.10375 24.0984 24.5272 159.427 1452.69 1660.74 4.5e-08 0.4
1.121 -1.121 -0.000674944 20 1240.81 -0.0162687 -1.10473 24.1038 24.5272 159.427 1452.82 1660.88 4.5e-08 0.4
1.122 -1.122 -0.000675489 20 1242.36 -0.0162855 -1.10571 24.1091 24.5272 159.427 1452.96 1661.02 4.5e-08 0.4
1.123 -1.123 -0.000676034 20 1243.92 -0.0163022 -1.1067 24.1145 24.5272 159.427 1453.09 1661.16 4.5e-08 0.4
1.124 -1.124 -0.000676579 20 1245.48 -0.016319 -1.10768 24.1199 24.5272 159.427 1453.23 1661.3 4.5e-08 0.4
1.125 -1.125 -0.000677123 20 1247.04 -0.0163358 -1.10866 24.1254 24.5272 159.427 1453.36 1661.44 4.5e-08 0.4
1.126 -1.126 -0.000677668 20 1248.6 -0.0163527 -1.10965 24.1308 24.5272 159.427 1453.5 1661.58 4.5e-08 0.4
1.127 -1.127 -0.000678212 20 1250.16 -0.0163695 -1.11063 24.1363 24.5272 159.427 1453.63 1661.72 4.5e-08 0.4
1.128 -1.128 -0.000678756 20 1251.72 -0.0163864 -1.11161 24.1418 24.5272 159.427 1453.77 1661.86 4.5e-08 0.4
1.129 -1.129 -0.0006793 20 1253.28 -0.0164032 -1.1126 24.1473 24.5272 159.427 1453.9 1662 4.5e-08 0.4
1.13 -1.13 -0.000679844 20 1254.85 -0.0164201 -1.11358 24.1528 24.5272 159.427 1454.04 1662.15 4.5e-08 0.4
1.131 -1.131 -0.000680388 20 1256.41 -0.016437 -1.11456 24.1583 24.5272 159.427 1454.17 1662.29 4.5e-08 0.4
1.132 -1.132 -0.000680932 20 1257.98 -0.0164539 -1.11555 24.1639 24.5272 159.427 1454.31 1662.43 4.5e-08 0.4
1.133 -1.133 -0.000681475 20 1259.54 -0.0164709 -1.11653 24.1695 24.5272 159.427 1454.45 1662.57 4.5e-08 0.4
1.134 -1.134 -0.000682019 20 1261.11 -0.0164878 -1.11751 24.175 24.5272 159.427 1454.58 1662.71 4.5e-08 0.4
1.135 -1.135 -0.000682562 20 1262.68 -0.0165048 -1.1185 24.1807 24.5272 159.427 1454.72 1662.85 4.5e-08 0.4
1.136 -1.136 -0.000683105 20 1264.25 -0.0165218 -1.11948 24.1863 24.5272 159.427 1454.85 1662.99 4.5e-08 0.4
1.137 -1.137 -0.000683648 20 1265.82 -0.0165388 -1.12046 24.1919 24.5272 159.427 1454.99 1663.14 4.5e-08 0.4
1.138 -1.138 -0.000684191 20 1267.39 -0.0165558 -1.12144 24.1976 24.5272 159.427 1455.13 1663.28 4.5e-08 0.4
1.139 -1.139 -0.000684734 20 1268.97 -0.0165728 -1.12243 24.2033 24.5272 159.427 1455.26 1663.42 4.5e-08 0.4
1.14 -1.14 -0.000685276 20 1270.54 -0.0165899 -1.12341 24.209 24.5272 159.427 1455.4 1663.56 4.5e-08 0.4
1.141 -1.141 -0.000685819 20 1272.12 -0.0166069 -1.12439 24.2147 24.5272 159.427 1455.54 1663.7 4.5e-08 0.4
1.142 -1.142 -0.000686361 20 1273.69 -0.016624 -1.12538 24.2205 24.5272 159.427 1455.67 1663.85 4.5e-08 0.4
1.143 -1.143 -0.000686904 20 1275.27 -0.0166411 -1.12636 24.2262 24.5272 159.427 1455.81 1663.99 4.5e-08 0.4
1.144 -1.144 -0.000687446 20 1276.85 -0.0166582 -1.12734 24.232 24.5272 159.427 1455.95 1664.13 4.5e-08 0.4
1.145 -1.145 -0.000687988 20 1278.43 -0.0166753 -1.12832 24.2378 24.5272 159.427 1456.08 1664.27 4.5e-08 0.4
1.146 -1.146 -0.00068853 20 1280.01 -0.0166925 -1.12931 24.2436 24.5272 159.427 1456.22 1664.42 4.5e-08 0.4
1.147 -1.147 -0.000689071 20 1281.59 -0.0167096 -1.13029 24.2495 24.5272 159.427 1456.36 1664.56 4.5e-08 0.4
1.148 -1.148 -0.000689613 20 1283.17 -0.0167268 -1.13127 24.2553 24.5272 159.427 1456.49 1664.7 4.5e-08 0.4
1.149 -1.149 -0.000690154 20 1284.76 -0.016744 -1.13226 24.2612 24.5272 159.427 1456.63 1664.85 4.5e-08 0.4
1.15 -1.15 -0.000690696 20 1286.34 -0.0167612 -1.13324 24.2671 24.5272 159.427 1456.77 1664.99 4.5e-08 0.4
1.151 -1.151 -0.000691237 20 1287.93 -0.0167784 -1.13422 24.273 24.5272 159.427 1456.9 1665.13 4.5e-08 0.4
1.152 -1.152 -0.000691778 20 1289.51 -0.0167956 -1.1352 24.279 24.5272 159.427 1457.04 1665.27 4.5e-08 0.4
1.153 -1.153 -0.000692319 20 1291.1 -0.0168129 -1.13619 24.2849 24.5272 159.427 1457.18 1665.42 4.5e-08 0.4
1.154 -1.154 -0.00069286 20 1292.69 -0.0168302 -1.13717 24.2909 24.5272 159.427 1457.32 1665.56 4.5e-08 0.4
1.155 -1.155 -0.0006934 20 1294.28 -0.0168474 -1.13815 24.2969 24.5272 159.427 1457.45 1665.7 4.5e-08 0.4
1.156 -1.156 -0.000693941 20 1295.87 -0.0168647 -1.13914 24.3029 24.5272 159.427 1457.59 1665.85 4.5e-08 0.4
1.157 -1.157 -0.000694481 20 1297.46 -0.0168821 -1.14012 24.3089 24.5272 159.427 1457.73 1665.99 4.5e-08 0.4
1.158 -1.158 -0.000695021 20 1299.05 -0.0168994 -1.1411 24.3149 24.5272 159.427 1457.87 1666.14 4.5e-08 0.4
1.159 -1.159 -0.000695562 20 1300.65 -0.0169167 -1.14208 24.321 24.5272 159.427 1458 1666.28 4.5e-08 0.4
1.16 -1.16 -0.000696102 20 1302.24 -0.0169341 -1.14307 24.3271 24.5272 159.427 1458.14 1666.42 4.5e-08 0.4
1.161 -1.161 -0.000696641 20 1303.84 -0.0169515 -1.14405 24.3332 24.5272 159.427 1458.28 1666.57 4.5e-08 0.4
1.162 -1.162 -0.000697181 20 1305.43 -0.0169689 -1.14503 24.3393 24.5272 159.427 1458.42 1666.71 4.5e-08 0.4
1.163 -1.163 -0.000697721 20 1307.03 -0.0169863 -1.14601 24.3454 24.5272 159.427 1458.56 1666.86 4.5e-08 0.4
1.164 -1.164 -0.00069826 20 1308.63 -0.0170037 -1.147 24.3516 24.5272 159.427 1458.69 1667 4.5e-08 0.4
1.165 -1.165 -0.0006988 20 1310.23 -0.0170212 -1.14798 24.3577 24.5272 159.427 1458.83 1667.14 4.5e-08 0.4
1.166 -1.166 -0.000699339 20 1311.83 -0.0170386 -1.14896 24.3639 24.5272 159.427 1458.97 1667.29 4.5e-08 0.4
1.167 -1.167 -0.000699878 20 1313.43 -0.0170561 -1.14994 24.3701 24.5272 159.427 1459.11 1667.43 4.5e-08 0.4
1.168 -1.168 -0.000700417 20 1315.04 -0.0170736 -1.15093 24.3764 24.5272 159.427 1459.25 1667.58 4.5e-08 0.4
1.169 -1.169 -0.000700956 20 1316.64 -0.0170911 -1.15191 24.3826 24.5272 159.427 1459.39 1667.72 4.5e-08 0.4
1.17 -1.17 -0.000701494 20 1318.24 -0.0171086 -1.15289 24.3889 24.5272 159.427 1459.53 1667.87 4.5e-08 0.4
1.171 -1.171 -0.000702033 20 1319.85 -0.0171262 -1.15387 24.3951 24.5272 159.427 1459.66 1668.01 4.5e-08 0.4
1.172 -1.172 -0.000702571 20 1321.46 -0.0171438 -1.15486 24.4014 24.5272 159.427 1459.8 1668.16 4.5e-08 0.4
1.173 -1.173 -0.00070311 20 1323.06 -0.0171613 -1.15584 24.4078 24.5272 159.427 1459.94 1668.3 4.5e-08 0.4
1.174 -1.174 -0.000703648 20 1324.67 -0.0171789 -1.15682 24.4141 24.5272 159.427 1460.08 1668.45 4.5e-08 0.4
1.175 -1.175 -0.000704186 20 1326.28 -0.0171965 -1.1578 24.4205 24.5272 159.427 1460.22 1668.59 4.5e-08 0.4
1.176 -1.176 -0.000704724 20 1327.89 -0.0172142 -1.15879 24.4268 24.5272 159.427 1460.36 1668.74 4.5e-08 0.4
1.177 -1.177 -0.000705261 20 1329.51 -0.0172318 -1.15977 24.4332 24.5272 159.427 1460.5 1668.88 4.5e-08 0.4
1.178 -1.178 -0.000705799 20 1331.12 -0.0172495 -1.16075 24.4396 24.5272 159.427 1460.64 1669.03 4.5e-08 0.4
1.179 -1.179 -0.000706337 20 1332.73 -0.0172671 -1.16173 24.4461 24.5272 159.427 1460.78 1669.18 4.5e-08 0.4
1.18 -1.18 -0.000706874 20 1334.35 -0.0172848 -1.16272 24.4525 24.5272 159.427 1460.92 1669.32 4.5e-08 0.4
1.181 -1.181 -0.000707411 20 1335.96 -0.0173026 -1.1637 24.459 24.5272 159.427 1461.05 1669.47 4.5e-08 0.4
1.182 -1.182 -0.000707948 20 1337.58 -0.0173203 -1.16468 24.4655 24.5272 159.427 1461.19 1669.61 4.5e-08 0.4
1.183 -1.183 -0.000708485 20 1339.2 -0.017338 -1.16566 24.472 24.5272 159.427 1461.33 1669.76 4.5e-08 0.4
1.184 -1.184 -0.000709022 20 1340.82 -0.0173558 -1.16664 24.4785 24.5272 159.427 1461.47 1669.91 4.5e-08 0.4
1.185 -1.185 -0.000709559 20 1342.44 -0.0173736 -1.16763 24.485 24.5272 159.427 1461.61 1670.05 4.5e-08 0.4
1.186 -1.186 -0.000710095 20 1344.06 -0.0173914 -1.16861 24.4916 24.5272 159.427 1461.75 1670.2 4.5e-08 0.4
1.187 -1.187 -0.000710632 20 1345.68 -0.0174092 -1.16959 24.4982 24.5272 159.427 1461.89 1670.34 4.5e-08 0.4
1.188 -1.188 -0.000711168 20 1347.3 -0.017427 -1.17057 24.5048 24.5272 159.427 1462.03 1670.49 4.5e-08 0.4
1.189 -1.189 -0.000711704 20 1348.93 -0.0174448 -1.17156 24.5114 24.5272 159.427 1462.17 1670.64 4.5e-08 0.4
1.19 -1.19 -0.00071224 20 1350.55 -0.0174627 -1.17254 24.518 24.5272 159.427 1462.31 1670.78 4.5e-08 0.4
1.191 -1.191 -0.000712776 20 1352.18 -0.0174806 -1.17352 24.5247 24.5272 159.427 1462.45 1670.93 4.5e-08 0.4
1.192 -1.192 -0.000713312 20 1353.8 -0.0174985 -1.1745 24.5313 24.5272 159.427 1462.59 1671.08 4.5e-08 0.4
1.193 -1.193 -0.000713848 20 1355.43 -0.0175164 -1.17548 24.538 24.5272 159.427 1462.73 1671.22 4.5e-08 0.4
1.194 -1.194 -0.000714383 20 1357.06 -0.0175343 -1.17647 24.5447 24.5272 159.427 1462.87 1671.37 4.5e-08 0.4
1.195 -1.195 -0.000714919 20 1358.69 -0.0175523 -1.17745 24.5514 24.5272 159.427 1463.01 1671.52 4.5e-08 0.4
1.196 -1.196 -0.000715454 20 1360.32 -0.0175702 -1.17843 24.5582 24.5272 159.427 1463.15 1671.67 4.5e-08 0.4
1.197 -1.197 -0.000715989 20 1361.95 -0.0175882 -1.17941 24.5649 24.5272 159.427 1463.29 1671.81 4.5e-08 0.4
1.198 -1.198 -0.000716524 20 1363.59 -0.0176062 -1.18039 24.5717 24.5272 159.427 1463.44 1671.96 4.5e-08 0.4
1.199 -1.199 -0.000717059 20 1365.22 -0.0176242 -1.18138 24.5785 24.5272 159.427 1463.58 1672.11 4.5e-08 0.4
1.2 -1.2 -0.000717593 20 1366.85 -0.0176423 -1.18236 24.5853 24.5272 159.427 1463.72 1672.26 4.5e-08 0.4
1.201 -1.201 -0.000718128 20 1368.49 -0.0176603 -1.18334 24.5922 24.5272 159.427 1463.86 1672.4 4.5e-08 0.4
1.202 -1.202 -0.000718663 20 1370.13 -0.0176784 -1.18432 24.599 24.5272 159.427 1464 1672.55 4.5e-08 0.4
1.203 -1.203 -0.000719197 20 1371.76 -0.0176965 -1.1853 24.6059 24.5272 159.427 1464.14 1672.7 4.5e-08 0.4
1.204 -1.204 -0.000719731 20 1373.4 -0.0177146 -1.18629 24.6128 24.5272 159.427 1464.28 1672.85 4.5e-08 0.4
1.205 -1.205 -0.000720265 20 1375.04 -0.0177327 -1.18727 24.6197 24.5272 159.427 1464.42 1673 4.5e-08 0.4
1.206 -1.206 -0.000720799 20 1376.68 -0.0177508 -1.18825 24.6266 24.5272 159.427 1464.56 1673.14 4.5e-08 0.4
1.207 -1.207 -0.000721333 20 1378.33 -0.017769 -1.18923 24.6336 24.5272 159.427 1464.7 1673.29 4.5e-08 0.4
1.208 -1.208 -0.000721866 20 1379.97 -0.0177872 -1.19021 24.6405 24.5272 159.427 1464.84 1673.44 4.5e-08 0.4
1.209 -1.209 -0.0007224 20 1381.61 -0.0178054 -1.19119 24.6475 24.5272 159.427 1464.99 1673.59 4.5e-08 0.4
1.21 -1.21 -0.000722933 20 1383.26 -0.0178236 -1.19218 24.6545 24.5272 159.427 1465.13 1673.74 4.5e-08 0.4
1.211 -1.211 -0.000723467 20 1384.9 -0.0178418 -1.19316 24.6615 24.5272 159.427 1465.27 1673.88 4.5e-08 0.4
1.212 -1.212 -0.000724 20 1386.55 -0.01786 -1.19414 24.6686 24.5272 159.427 1465.41 1674.03 4.5e-08 0.4
1.213 -1.213 -0.000724533 20 1388.2 -0.0178783 -1.19512 24.6756 24.5272 159.427 1465.55 1674.18 4.5e-08 0.4
1.214 -1.214 -0.000725066 20 1389.85 -0.0178966 -1.1961 24.6827 24.5272 159.427 1465.69 1674.33 4.5e-08 0.4
1.215 -1.215 -0.000725598 20 1391.5 -0.0179149 -1.19709 24.6898 24.5272 159.427 1465.84 1674.48 4.5e-08 0.4
1.216 -1.216 -0.000726131 20 1393.15 -0.0179332 -1.19807 24.6969 24.5272 159.427 1465.98 1674.63 4.5e-08 0.4
1.217 -1.217 -0.000726663 20 1394.8 -0.0179515 -1.19905 24.704 24.5272 159.427 1466.12 1674.78 4.5e-08 0.4
1.218 -1.218 -0.000727196 20 1396.45 -0.0179699 -1.20003 24.7112 24.5272 159.427 1466.26 1674.93 4.5e-08 0.4
1.219 -1.219 -0.000727728 20 1398.1 -0.0179882 -1.20101 24.7183 24.5272 159.427 1466.4 1675.08 4.5e-08 0.4
1.22 -1.22 -0.00072826 20 1399.76 -0.0180066 -1.20199 24.7255 24.5272 159.427 1466.55 1675.23 4.5e-08 0.4
1.221 -1.221 -0.000728792 20 1401.42 -0.018025 -1.20297 24.7327 24.5272 159.427 1466.69 1675.38 4.5e-08 0.4
1.222 -1.222 -0.000729324 20 1403.07 -0.0180434 -1.20396 24.7399 24.5272 159.427 1466.83 1675.52 4.5e-08 0.4
1.223 -1.223 -0.000729856 20 1404.73 -0.0180619 -1.20494 24.7472 24.5272 159.427 1466.97 1675.67 4.5e-08 0.4
1.224 -1.224 -0.000730387 20 1406.39 -0.0180803 -1.20592 24.7544 24.5272 159.427 1467.12 1675.82 4.5e-08 0.4
1.225 -1.225 -0.000730918 20 1408.05 -0.0180988 -1.2069 24.7617 24.5272 159.427 1467.26 1675.97 4.5e-08 0.4
1.226 -1.226 -0.00073145 20 1409.71 -0.0181173 -1.20788 24.769 24.5272 159.427 1467.4 1676.12 4.5e-08 0.4
1.227 -1.227 -0.000731981 20 1411.37 -0.0181358 -1.20886 24.7763 24.5272 159.427 1467.54 1676.27 4.5e-08 0.4
1.228 -1.228 -0.000732512 20 1413.03 -0.0181543 -1.20985 24.7836 24.5272 159.427 1467.69 1676.42 4.5e-08 0.4
1.229 -1.229 -0.000733043 20 1414.7 -0.0181728 -1.21083 24.791 24.5272 159.427 1467.83 1676.57 4.5e-08 0.4
1.23 -1.23 -0.000733574 20 1416.36 -0.0181914 -1.21181 24.7983 24.5272 159.427 1467.97 1676.72 4.5e-08 0.4
1.231 -1.231 -0.000734104 20 1418.03 -0.01821 -1.21279 24.8057 24.5272 159.427 1468.11 1676.87 4.5e-08 0.4
1.232 -1.232 -0.000734635 20 1419.69 -0.0182286 -1.21377 24.8131 24.5272 159.427 1468.26 1677.02 4.5e-08 0.4
1.233 -1.233 -0.000735165 20 1421.36 -0.0182472 -1.21475 24.8206 24.5272 159.427 1468.4 1677.17 4.5e-08 0.4
1.234 -1.234 -0.000735695 20 1423.03 -0.0182658 -1.21573 24.828 24.5272 159.427 1468.54 1677.33 4.5e-08 0.4
1.235 -1.235 -0.000736225 20 1424.7 -0.0182845 -1.21672 24.8354 24.5272 159.427 1468.69 1677.48 4.5e-08 0.4
1.236 -1.236 -0.000736755 20 1426.37 -0.0183032 -1.2177 24.8429 24.5272 159.427 1468.83 1677.63 4.5e-08 0.4
1.237 -1.237 -0.000737285 20 1428.04 -0.0183218 -1.21868 24.8504 24.5272 159.427 1468.97 1677.78 4.5e-08 0.4
1.238 -1.238 -0.000737815 20 1429.71 -0.0183405 -1.21966 24.8579 24.5272 159.427 1469.12 1677.93 4.5e-08 0.4
1.239 -1.239 -0.000738344 20 1431.39 -0.0183593 -1.22064 24.8655 24.5272 159.427 1469.26 1678.08 4.5e-08 0.4
1.24 -1.24 -0.000738874 20 1433.06 -0.018378 -1.22162 24.873 24.5272 159.427 1469.4 1678.23 4.5e-08 0.4
1.241 -1.241 -0.000739403 20 1434.73 -0.0183968 -1.2226 24.8806 24.5272 159.427 1469.55 1678.38 4.5e-08 0.4
1.242 -1.242 -0.000739932 20 1436.41 -0.0184156 -1.22358 24.8882 24.5272 159.427 1469.69 1678.53 4.5e-08 0.4
1.243 -1.243 -0.000740461 20 1438.09 -0.0184343 -1.22457 24.8958 24.5272 159.427 1469.83 1678.68 4.5e-08 0.4
1.244 -1.244 -0.00074099 20 1439.77 -0.0184532 -1.22555 24.9034 24.5272 159.427 1469.98 1678.83 4.5e-08 0.4
1.245 -1.245 -0.000741519 20 1441.45 -0.018472 -1.22653 24.911 24.5272 159.427 1470.12 1678.99 4.5e-08 0.4
1.246 -1.246 -0.000742047 20 1443.13 -0.0184908 -1.22751 24.9187 24.5272 159.427 1470.27 1679.14 4.5e-08 0.4
1.247 -1.247 -0.000742576 20 1444.81 -0.0185097 -1.22849 24.9264 24.5272 159.427 1470.41 1679.29 4.5e-08 0.4
1.248 -1.248 -0.000743104 20 1446.49 -0.0185286 -1.22947 24.9341 24.5272 159.427 1470.55 1679.44 4.5e-08 0.4
