t V I Nreal Treal Vschottky Vdiscplugserial Rschottky Rdisc Rplug Rseries Rtotal
1.563 -1.39954 -0.00082162 20 1712.62 -0.0216432 -1.37789 26.3421 24.5272 159.427 1493.09 1703.39
1.564 -1.39856 -0.000821123 20 1710.84 -0.0216222 -1.37694 26.3324 24.5272 159.427 1492.94 1703.23
1.565 -1.39758 -0.000820626 20 1709.05 -0.0216007 -1.37598 26.3222 24.5272 159.427 1492.79 1703.07
1.566 -1.39661 -0.000820131 20 1707.27 -0.0215781 -1.37503 26.3105 24.5272 159.427 1492.64 1702.91
1.567 -1.39563 -0.000819634 20 1705.49 -0.0215566 -1.37407 26.3003 24.5272 159.427 1492.49 1702.75
1.568 -1.39465 -0.000819136 20 1703.71 -0.0215362 -1.37312 26.2914 24.5272 159.427 1492.34 1702.59
1.569 -1.39368 -0.00081864 20 1701.93 -0.0215145 -1.37216 26.2808 24.5272 159.427 1492.2 1702.43
1.57 -1.3927 -0.000818143 20 1700.16 -0.0214927 -1.37121 26.2701 24.5272 159.427 1492.05 1702.27
1.571 -1.39172 -0.000817646 20 1698.38 -0.0214713 -1.37025 26.2599 24.5272 159.427 1491.9 1702.11
1.572 -1.39075 -0.000817147 20 1696.6 -0.0214512 -1.3693 26.2513 24.5272 159.427 1491.75 1701.95
1.573 -1.38977 -0.000816651 20 1694.83 -0.0214288 -1.36834 26.2399 24.5272 159.427 1491.6 1701.79
1.574 -1.38879 -0.000816153 20 1693.05 -0.0214081 -1.36739 26.2305 24.5272 159.427 1491.45 1701.63
1.575 -1.38782 -0.000815655 20 1691.28 -0.0213871 -1.36643 26.2207 24.5272 159.427 1491.3 1701.48
1.576 -1.38684 -0.000815157 20 1689.5 -0.0213652 -1.36548 26.2099 24.5272 159.427 1491.15 1701.32
1.577 -1.38586 -0.000814659 20 1687.73 -0.0213451 -1.36452 26.2013 24.5272 159.427 1491 1701.16
1.578 -1.38489 -0.000814161 20 1685.96 -0.0213228 -1.36356 26.1899 24.5272 159.427 1490.85 1701
1.579 -1.38391 -0.000813663 20 1684.19 -0.0213021 -1.36261 26.1805 24.5272 159.427 1490.71 1700.84
1.58 -1.38293 -0.000813165 20 1682.42 -0.0212805 -1.36165 26.1699 24.5272 159.427 1490.56 1700.68
1.581 -1.38196 -0.000812666 20 1680.65 -0.0212593 -1.3607 26.16 24.5272 159.427 1490.41 1700.52
1.582 -1.38098 -0.000812167 20 1678.88 -0.0212385 -1.35974 26.1503 24.5272 159.427 1490.26 1700.36
1.583 -1.38 -0.000811669 20 1677.12 -0.0212173 -1.35879 26.1404 24.5272 159.427 1490.11 1700.21
1.584 -1.37903 -0.00081117 20 1675.35 -0.021197 -1.35783 26.1314 24.5272 159.427 1489.96 1700.05
1.585 -1.37805 -0.000810671 20 1673.59 -0.0211748 -1.35688 26.1201 24.5272 159.427 1489.81 1699.89
1.586 -1.37707 -0.000810172 20 1671.82 -0.0211537 -1.35592 26.1102 24.5272 159.427 1489.67 1699.73
1.587 -1.3761 -0.000809673 20 1670.06 -0.0211326 -1.35496 26.1001 24.5272 159.427 1489.52 1699.57
1.588 -1.37512 -0.000809173 20 1668.3 -0.0211131 -1.35401 26.0922 24.5272 159.427 1489.37 1699.41
1.589 -1.37414 -0.000808674 20 1666.54 -0.0210923 -1.35305 26.0825 24.5272 159.427 1489.22 1699.26
1.59 -1.37317 -0.000808175 20 1664.78 -0.0210704 -1.3521 26.0716 24.5272 159.427 1489.07 1699.1
1.591 -1.37219 -0.000807675 20 1663.02 -0.0210497 -1.35114 26.0621 24.5272 159.427 1488.92 1698.94
1.592 -1.37121 -0.000807175 20 1661.26 -0.0210287 -1.35019 26.0523 24.5272 159.427 1488.78 1698.78
1.593 -1.37024 -0.000806675 20 1659.5 -0.0210078 -1.34923 26.0424 24.5272 159.427 1488.63 1698.62
1.594 -1.36926 -0.000806175 20 1657.74 -0.0209863 -1.34828 26.0319 24.5272 159.427 1488.48 1698.47
1.595 -1.36828 -0.000805675 20 1655.99 -0.0209658 -1.34732 26.0227 24.5272 159.427 1488.33 1698.31
1.596 -1.36731 -0.000805174 20 1654.23 -0.0209451 -1.34636 26.0131 24.5272 159.427 1488.18 1698.15
1.597 -1.36633 -0.000804673 20 1652.48 -0.0209254 -1.34541 26.0049 24.5272 159.427 1488.04 1698
1.598 -1.36536 -0.000804173 20 1650.73 -0.0209037 -1.34445 25.994 24.5272 159.427 1487.89 1697.84
1.599 -1.36438 -0.000803673 20 1648.97 -0.0208832 -1.3435 25.9847 24.5272 159.427 1487.74 1697.68
1.6 -1.3634 -0.000803171 20 1647.22 -0.0208629 -1.34254 25.9757 24.5272 159.427 1487.59 1697.52
1.601 -1.36243 -0.00080267 20 1645.47 -0.0208425 -1.34158 25.9665 24.5272 159.427 1487.45 1697.37
1.602 -1.36145 -0.00080217 20 1643.72 -0.0208207 -1.34063 25.9554 24.5272 159.427 1487.3 1697.21
1.603 -1.36047 -0.000801668 20 1641.97 -0.020801 -1.33967 25.9472 24.5272 159.427 1487.15 1697.05
1.604 -1.3595 -0.000801167 20 1640.22 -0.0207801 -1.33872 25.9372 24.5272 159.427 1487 1696.89
1.605 -1.35852 -0.000800666 20 1638.48 -0.0207585 -1.33776 25.9266 24.5272 159.427 1486.86 1696.74
1.606 -1.35754 -0.000800164 20 1636.73 -0.020739 -1.3368 25.9185 24.5272 159.427 1486.71 1696.58
1.607 -1.35657 -0.000799662 20 1634.99 -0.0207184 -1.33585 25.9089 24.5272 159.427 1486.56 1696.42
1.608 -1.35559 -0.00079916 20 1633.24 -0.0206982 -1.33489 25.8999 24.5272 159.427 1486.41 1696.27
1.609 -1.35461 -0.000798658 20 1631.5 -0.020677 -1.33394 25.8897 24.5272 159.427 1486.27 1696.11
1.61 -1.35364 -0.000798157 20 1629.76 -0.0206554 -1.33298 25.8789 24.5272 159.427 1486.12 1695.95
1.611 -1.35266 -0.000797654 20 1628.01 -0.020636 -1.33202 25.8709 24.5272 159.427 1485.97 1695.8
1.612 -1.35168 -0.000797152 20 1626.27 -0.0206155 -1.33107 25.8615 24.5272 159.427 1485.83 1695.64
1.613 -1.35071 -0.000796649 20 1624.53 -0.0205952 -1.33011 25.8523 24.5272 159.427 1485.68 1695.49
1.614 -1.34973 -0.000796147 20 1622.8 -0.0205745 -1.32916 25.8426 24.5272 159.427 1485.53 1695.33
1.615 -1.34875 -0.000795644 20 1621.06 -0.0205542 -1.3282 25.8335 24.5272 159.427 1485.39 1695.17
1.616 -1.34778 -0.000795141 20 1619.32 -0.0205336 -1.32724 25.8239 24.5272 159.427 1485.24 1695.02
1.617 -1.3468 -0.000794638 20 1617.58 -0.0205135 -1.32629 25.8149 24.5272 159.427 1485.09 1694.86
1.618 -1.34582 -0.000794135 20 1615.85 -0.0204936 -1.32533 25.8062 24.5272 159.427 1484.95 1694.71
1.619 -1.34485 -0.000793632 20 1614.12 -0.0204719 -1.32438 25.7952 24.5272 159.427 1484.8 1694.55
1.62 -1.34387 -0.000793129 20 1612.38 -0.0204517 -1.32342 25.786 24.5272 159.427 1484.65 1694.39
1.621 -1.3429 -0.000792625 20 1610.65 -0.0204318 -1.32246 25.7773 24.5272 159.427 1484.51 1694.24
1.622 -1.34192 -0.000792122 20 1608.92 -0.0204123 -1.32151 25.7692 24.5272 159.427 1484.36 1694.08
1.623 -1.34094 -0.000791618 20 1607.19 -0.020392 -1.32055 25.7599 24.5272 159.427 1484.21 1693.93
1.624 -1.33997 -0.000791115 20 1605.46 -0.0203709 -1.3196 25.7497 24.5272 159.427 1484.07 1693.77
1.625 -1.33899 -0.00079061 20 1603.73 -0.0203514 -1.31864 25.7414 24.5272 159.427 1483.92 1693.62
1.626 -1.33801 -0.000790107 20 1602 -0.0203296 -1.31768 25.7302 24.5272 159.427 1483.77 1693.46
1.627 -1.33704 -0.000789602 20 1600.27 -0.0203104 -1.31673 25.7224 24.5272 159.427 1483.63 1693.3
1.628 -1.33606 -0.000789097 20 1598.54 -0.0202911 -1.31577 25.7143 24.5272 159.427 1483.48 1693.15
1.629 -1.33508 -0.000788593 20 1596.82 -0.0202703 -1.31481 25.7043 24.5272 159.427 1483.34 1692.99
1.63 -1.33411 -0.000788089 20 1595.1 -0.0202492 -1.31386 25.6941 24.5272 159.427 1483.19 1692.84
1.631 -1.33313 -0.000787585 20 1593.38 -0.0202292 -1.3129 25.6851 24.5272 159.427 1483.04 1692.68
1.632 -1.33215 -0.000787079 20 1591.65 -0.0202105 -1.31194 25.6779 24.5272 159.427 1482.9 1692.53
1.633 -1.33118 -0.000786574 20 1589.93 -0.02019 -1.31099 25.6683 24.5272 159.427 1482.75 1692.37
1.634 -1.3302 -0.00078607 20 1588.21 -0.0201694 -1.31003 25.6585 24.5272 159.427 1482.61 1692.22
1.635 -1.32923 -0.000785564 20 1586.49 -0.0201494 -1.30908 25.6496 24.5272 159.427 1482.46 1692.06
1.636 -1.32825 -0.000785059 20 1584.77 -0.0201295 -1.30812 25.6407 24.5272 159.427 1482.32 1691.91
1.637 -1.32727 -0.000784553 20 1583.05 -0.02011 -1.30716 25.6324 24.5272 159.427 1482.17 1691.76
1.638 -1.3263 -0.000784048 20 1581.34 -0.0200891 -1.30621 25.6223 24.5272 159.427 1482.02 1691.6
1.639 -1.32532 -0.000783542 20 1579.62 -0.0200691 -1.30525 25.6133 24.5272 159.427 1481.88 1691.45
1.64 -1.32434 -0.000783036 20 1577.9 -0.0200497 -1.30429 25.6051 24.5272 159.427 1481.73 1691.29
1.641 -1.32337 -0.000782531 20 1576.19 -0.0200296 -1.30334 25.5959 24.5272 159.427 1481.59 1691.14
1.642 -1.32239 -0.000782025 20 1574.48 -0.0200091 -1.30238 25.5862 24.5272 159.427 1481.44 1690.98
1.643 -1.32141 -0.000781519 20 1572.77 -0.0199891 -1.30143 25.5772 24.5272 159.427 1481.3 1690.83
1.644 -1.32044 -0.000781012 20 1571.05 -0.0199699 -1.30047 25.5693 24.5272 159.427 1481.15 1690.68
1.645 -1.31946 -0.000780506 20 1569.34 -0.0199495 -1.29951 25.5598 24.5272 159.427 1481.01 1690.52
1.646 -1.31849 -0.000779999 20 1567.63 -0.0199298 -1.29856 25.551 24.5272 159.427 1480.86 1690.37
1.647 -1.31751 -0.000779492 20 1565.92 -0.0199115 -1.2976 25.5442 24.5272 159.427 1480.72 1690.22
1.648 -1.31653 -0.000778985 20 1564.21 -0.019891 -1.29664 25.5344 24.5272 159.427 1480.57 1690.06
1.649 -1.31556 -0.000778478 20 1562.51 -0.0198718 -1.29569 25.5265 24.5272 159.427 1480.43 1689.91
1.65 -1.31458 -0.000777972 20 1560.8 -0.019851 -1.29473 25.5163 24.5272 159.427 1480.28 1689.75
1.651 -1.3136 -0.000777465 20 1559.1 -0.0198319 -1.29377 25.5084 24.5272 159.427 1480.14 1689.6
1.652 -1.31263 -0.000776956 20 1557.39 -0.0198127 -1.29281 25.5005 24.5272 159.427 1479.99 1689.45
1.653 -1.31165 -0.000776449 20 1555.69 -0.0197928 -1.29186 25.4915 24.5272 159.427 1479.85 1689.29
1.654 -1.31068 -0.000775942 20 1553.99 -0.019772 -1.2909 25.4812 24.5272 159.427 1479.7 1689.14
1.655 -1.3097 -0.000775434 20 1552.28 -0.0197539 -1.28995 25.4746 24.5272 159.427 1479.56 1688.99
1.656 -1.30872 -0.000774927 20 1550.59 -0.0197331 -1.28899 25.4645 24.5272 159.427 1479.42 1688.83
1.657 -1.30775 -0.000774419 20 1548.88 -0.0197139 -1.28803 25.4563 24.5272 159.427 1479.27 1688.68
1.658 -1.30677 -0.000773911 20 1547.19 -0.0196941 -1.28708 25.4475 24.5272 159.427 1479.13 1688.53
1.659 -1.30579 -0.000773403 20 1545.49 -0.0196741 -1.28612 25.4383 24.5272 159.427 1478.98 1688.38
1.66 -1.30482 -0.000772894 20 1543.79 -0.0196555 -1.28516 25.431 24.5272 159.427 1478.84 1688.22
1.661 -1.30384 -0.000772385 20 1542.09 -0.0196359 -1.28421 25.4224 24.5272 159.427 1478.69 1688.07
1.662 -1.30287 -0.000771877 20 1540.4 -0.0196161 -1.28325 25.4134 24.5272 159.427 1478.55 1687.92
1.663 -1.30189 -0.000771368 20 1538.7 -0.019597 -1.28229 25.4055 24.5272 159.427 1478.41 1687.77
1.664 -1.30091 -0.00077086 20 1537.01 -0.019577 -1.28134 25.3963 24.5272 159.427 1478.26 1687.61
1.665 -1.29994 -0.000770351 20 1535.32 -0.0195576 -1.28038 25.3879 24.5272 159.427 1478.12 1687.46
1.666 -1.29896 -0.000769842 20 1533.63 -0.0195382 -1.27942 25.3795 24.5272 159.427 1477.97 1687.31
1.667 -1.29798 -0.000769333 20 1531.94 -0.0195181 -1.27847 25.3701 24.5272 159.427 1477.83 1687.16
1.668 -1.29701 -0.000768823 20 1530.25 -0.0194995 -1.27751 25.3627 24.5272 159.427 1477.69 1687
1.669 -1.29603 -0.000768314 20 1528.56 -0.0194804 -1.27655 25.3547 24.5272 159.427 1477.54 1686.85
1.67 -1.29506 -0.000767805 20 1526.87 -0.0194597 -1.2756 25.3447 24.5272 159.427 1477.4 1686.7
1.671 -1.29408 -0.000767295 20 1525.19 -0.0194409 -1.27464 25.3369 24.5272 159.427 1477.26 1686.55
1.672 -1.2931 -0.000766785 20 1523.5 -0.0194216 -1.27368 25.3286 24.5272 159.427 1477.11 1686.4
1.673 -1.29213 -0.000766276 20 1521.82 -0.0194017 -1.27273 25.3194 24.5272 159.427 1476.97 1686.24
1.674 -1.29115 -0.000765765 20 1520.13 -0.0193839 -1.27177 25.3131 24.5272 159.427 1476.83 1686.09
1.675 -1.29017 -0.000765254 20 1518.45 -0.0193645 -1.27081 25.3047 24.5272 159.427 1476.68 1685.94
1.676 -1.2892 -0.000764745 20 1516.77 -0.0193438 -1.26985 25.2944 24.5272 159.427 1476.54 1685.79
1.677 -1.28822 -0.000764234 20 1515.08 -0.0193253 -1.2689 25.2871 24.5272 159.427 1476.4 1685.64
1.678 -1.28725 -0.000763723 20 1513.4 -0.019307 -1.26794 25.2801 24.5272 159.427 1476.25 1685.49
1.679 -1.28627 -0.000763213 20 1511.72 -0.019287 -1.26698 25.2708 24.5272 159.427 1476.11 1685.34
1.68 -1.28529 -0.000762702 20 1510.04 -0.019268 -1.26603 25.2628 24.5272 159.427 1475.97 1685.18
1.681 -1.28432 -0.000762191 20 1508.37 -0.0192496 -1.26507 25.2557 24.5272 159.427 1475.82 1685.03
1.682 -1.28334 -0.00076168 20 1506.69 -0.0192292 -1.26411 25.2458 24.5272 159.427 1475.68 1684.88
1.683 -1.28237 -0.00076117 20 1505.02 -0.0192098 -1.26316 25.2372 24.5272 159.427 1475.54 1684.73
1.684 -1.28139 -0.000760658 20 1503.34 -0.0191919 -1.2622 25.2306 24.5272 159.427 1475.4 1684.58
1.685 -1.28041 -0.000760146 20 1501.67 -0.0191723 -1.26124 25.2219 24.5272 159.427 1475.25 1684.43
1.686 -1.27944 -0.000759635 20 1499.99 -0.0191537 -1.26028 25.2144 24.5272 159.427 1475.11 1684.28
1.687 -1.27846 -0.000759123 20 1498.32 -0.0191346 -1.25933 25.2062 24.5272 159.427 1474.97 1684.13
1.688 -1.27748 -0.000758611 20 1496.65 -0.0191159 -1.25837 25.1986 24.5272 159.427 1474.83 1683.98
1.689 -1.27651 -0.000758099 20 1494.98 -0.0190971 -1.25741 25.1907 24.5272 159.427 1474.68 1683.83
1.69 -1.27553 -0.000757587 20 1493.31 -0.0190772 -1.25645 25.1815 24.5272 159.427 1474.54 1683.68
1.691 -1.27456 -0.000757075 20 1491.64 -0.0190581 -1.2555 25.1734 24.5272 159.427 1474.4 1683.53
1.692 -1.27358 -0.000756563 20 1489.97 -0.0190401 -1.25454 25.1666 24.5272 159.427 1474.26 1683.38
1.693 -1.2726 -0.000756051 20 1488.31 -0.0190212 -1.25358 25.1586 24.5272 159.427 1474.11 1683.23
1.694 -1.27163 -0.000755538 20 1486.64 -0.019002 -1.25263 25.1503 24.5272 159.427 1473.97 1683.08
1.695 -1.27065 -0.000755026 20 1484.98 -0.0189826 -1.25167 25.1417 24.5272 159.427 1473.83 1682.93
1.696 -1.26968 -0.000754513 20 1483.31 -0.0189636 -1.25071 25.1336 24.5272 159.427 1473.69 1682.78
1.697 -1.2687 -0.000754 20 1481.65 -0.0189452 -1.24975 25.1263 24.5272 159.427 1473.55 1682.63
1.698 -1.26772 -0.000753487 20 1479.99 -0.0189254 -1.2488 25.117 24.5272 159.427 1473.4 1682.48
1.699 -1.26675 -0.000752975 20 1478.33 -0.0189061 -1.24784 25.1085 24.5272 159.427 1473.26 1682.32
1.7 -1.26577 -0.00075246 20 1476.67 -0.0188891 -1.24688 25.1031 24.5272 159.427 1473.12 1682.18
1.701 -1.2648 -0.000751947 20 1475.01 -0.0188703 -1.24593 25.0952 24.5272 159.427 1472.98 1682.03
1.702 -1.26382 -0.000751434 20 1473.35 -0.0188504 -1.24497 25.0859 24.5272 159.427 1472.84 1681.88
1.703 -1.26284 -0.00075092 20 1471.69 -0.0188324 -1.24401 25.0791 24.5272 159.427 1472.7 1681.73
1.704 -1.26187 -0.000750406 20 1470.04 -0.0188132 -1.24305 25.0707 24.5272 159.427 1472.55 1681.58
1.705 -1.26089 -0.000749893 20 1468.38 -0.0187935 -1.2421 25.0616 24.5272 159.427 1472.41 1681.43
1.706 -1.25991 -0.000749379 20 1466.73 -0.0187753 -1.24114 25.0545 24.5272 159.427 1472.27 1681.28
1.707 -1.25894 -0.000748865 20 1465.08 -0.0187564 -1.24018 25.0464 24.5272 159.427 1472.13 1681.13
1.708 -1.25796 -0.00074835 20 1463.42 -0.0187379 -1.23923 25.039 24.5272 159.427 1471.99 1680.98
1.709 -1.25699 -0.000747835 20 1461.77 -0.0187204 -1.23827 25.0327 24.5272 159.427 1471.85 1680.83
1.71 -1.25601 -0.000747321 20 1460.12 -0.018701 -1.23731 25.0241 24.5272 159.427 1471.71 1680.68
1.711 -1.25504 -0.000746806 20 1458.47 -0.0186834 -1.23635 25.0177 24.5272 159.427 1471.56 1680.54
1.712 -1.25406 -0.000746292 20 1456.82 -0.0186631 -1.2354 25.0078 24.5272 159.427 1471.42 1680.39
1.713 -1.25308 -0.000745777 20 1455.17 -0.0186452 -1.23444 25.0011 24.5272 159.427 1471.28 1680.24
1.714 -1.25211 -0.000745262 20 1453.53 -0.0186261 -1.23348 24.9927 24.5272 159.427 1471.14 1680.09
1.715 -1.25113 -0.000744747 20 1451.88 -0.0186074 -1.23252 24.9849 24.5272 159.427 1471 1679.94
1.716 -1.25015 -0.000744231 20 1450.24 -0.0185897 -1.23157 24.9783 24.5272 159.427 1470.86 1679.79
1.717 -1.24918 -0.000743716 20 1448.59 -0.018571 -1.23061 24.9705 24.5272 159.427 1470.72 1679.64
1.718 -1.2482 -0.0007432 20 1446.95 -0.0185534 -1.22965 24.9642 24.5272 159.427 1470.58 1679.5
1.719 -1.24723 -0.000742685 20 1445.31 -0.0185342 -1.22869 24.9557 24.5272 159.427 1470.44 1679.35
1.72 -1.24625 -0.000742169 20 1443.66 -0.0185166 -1.22773 24.9493 24.5272 159.427 1470.3 1679.2
1.721 -1.24527 -0.000741653 20 1442.02 -0.0184968 -1.22678 24.94 24.5272 159.427 1470.16 1679.05
1.722 -1.2443 -0.000741138 20 1440.39 -0.0184794 -1.22582 24.9339 24.5272 159.427 1470.02 1678.91
1.723 -1.24332 -0.000740622 20 1438.75 -0.0184597 -1.22486 24.9245 24.5272 159.427 1469.88 1678.76
1.724 -1.24235 -0.000740105 20 1437.11 -0.0184422 -1.2239 24.9184 24.5272 159.427 1469.74 1678.61
1.725 -1.24137 -0.000739588 20 1435.47 -0.0184247 -1.22295 24.9121 24.5272 159.427 1469.6 1678.46
1.726 -1.2404 -0.000739072 20 1433.84 -0.0184051 -1.22199 24.9029 24.5272 159.427 1469.46 1678.31
1.727 -1.23942 -0.000738556 20 1432.2 -0.0183872 -1.22103 24.8961 24.5272 159.427 1469.32 1678.17
1.728 -1.23844 -0.000738039 20 1430.57 -0.0183684 -1.22008 24.888 24.5272 159.427 1469.18 1678.02
1.729 -1.23747 -0.000737522 20 1428.94 -0.0183508 -1.21912 24.8817 24.5272 159.427 1469.04 1677.87
1.73 -1.23649 -0.000737005 20 1427.31 -0.0183314 -1.21816 24.8728 24.5272 159.427 1468.9 1677.72
1.731 -1.23552 -0.000736487 20 1425.67 -0.0183147 -1.2172 24.8676 24.5272 159.427 1468.76 1677.58
1.732 -1.23454 -0.000735971 20 1424.04 -0.0182954 -1.21624 24.8589 24.5272 159.427 1468.62 1677.43
1.733 -1.23356 -0.000735454 20 1422.42 -0.0182768 -1.21529 24.8511 24.5272 159.427 1468.48 1677.28
1.734 -1.23259 -0.000734936 20 1420.79 -0.0182582 -1.21433 24.8433 24.5272 159.427 1468.34 1677.14
1.735 -1.23161 -0.000734418 20 1419.16 -0.0182416 -1.21337 24.8381 24.5272 159.427 1468.2 1676.99
1.736 -1.23064 -0.000733901 20 1417.53 -0.0182221 -1.21241 24.8291 24.5272 159.427 1468.06 1676.84
1.737 -1.22966 -0.000733382 20 1415.91 -0.0182055 -1.21145 24.8241 24.5272 159.427 1467.92 1676.7
1.738 -1.22868 -0.000732864 20 1414.28 -0.018187 -1.2105 24.8163 24.5272 159.427 1467.78 1676.55
1.739 -1.22771 -0.000732346 20 1412.66 -0.0181691 -1.20954 24.8095 24.5272 159.427 1467.64 1676.4
1.74 -1.22673 -0.000731828 20 1411.04 -0.0181509 -1.20858 24.8022 24.5272 159.427 1467.5 1676.26
1.741 -1.22576 -0.00073131 20 1409.42 -0.0181328 -1.20762 24.7949 24.5272 159.427 1467.36 1676.11
1.742 -1.22478 -0.000730791 20 1407.79 -0.0181149 -1.20667 24.7881 24.5272 159.427 1467.22 1675.97
1.743 -1.2238 -0.000730273 20 1406.18 -0.0180954 -1.20571 24.7789 24.5272 159.427 1467.08 1675.82
1.744 -1.22283 -0.000729754 20 1404.56 -0.0180782 -1.20475 24.773 24.5272 159.427 1466.95 1675.67
1.745 -1.22185 -0.000729235 20 1402.94 -0.0180604 -1.20379 24.7662 24.5272 159.427 1466.81 1675.53
1.746 -1.22088 -0.000728717 20 1401.32 -0.018041 -1.20284 24.7572 24.5272 159.427 1466.67 1675.38
1.747 -1.2199 -0.000728197 20 1399.71 -0.018024 -1.20188 24.7515 24.5272 159.427 1466.53 1675.23
1.748 -1.21893 -0.000727678 20 1398.09 -0.0180055 -1.20092 24.7437 24.5272 159.427 1466.39 1675.09
1.749 -1.21795 -0.000727158 20 1396.48 -0.0179883 -1.19996 24.7377 24.5272 159.427 1466.25 1674.94
1.75 -1.21697 -0.000726639 20 1394.86 -0.0179701 -1.199 24.7304 24.5272 159.427 1466.11 1674.8
1.751 -1.216 -0.00072612 20 1393.25 -0.0179515 -1.19805 24.7225 24.5272 159.427 1465.97 1674.65
1.752 -1.21502 -0.0007256 20 1391.64 -0.0179337 -1.19709 24.7157 24.5272 159.427 1465.84 1674.51
1.753 -1.21405 -0.00072508 20 1390.03 -0.0179166 -1.19613 24.7098 24.5272 159.427 1465.7 1674.36
1.754 -1.21307 -0.00072456 20 1388.42 -0.0178989 -1.19517 24.7032 24.5272 159.427 1465.56 1674.22
1.755 -1.21209 -0.00072404 20 1386.81 -0.0178814 -1.19421 24.6967 24.5272 159.427 1465.42 1674.07
1.756 -1.21112 -0.00072352 20 1385.21 -0.0178629 -1.19326 24.6888 24.5272 159.427 1465.28 1673.93
1.757 -1.21014 -0.000722999 20 1383.6 -0.0178456 -1.1923 24.6827 24.5272 159.427 1465.15 1673.78
1.758 -1.20917 -0.000722479 20 1381.99 -0.0178276 -1.19134 24.6756 24.5272 159.427 1465.01 1673.64
1.759 -1.20819 -0.000721958 20 1380.39 -0.0178104 -1.19038 24.6696 24.5272 159.427 1464.87 1673.49
1.76 -1.20722 -0.000721437 20 1378.78 -0.0177924 -1.18942 24.6624 24.5272 159.427 1464.73 1673.35
1.761 -1.20624 -0.000720917 20 1377.18 -0.0177743 -1.18847 24.6551 24.5272 159.427 1464.59 1673.2
1.762 -1.20526 -0.000720396 20 1375.58 -0.017756 -1.18751 24.6475 24.5272 159.427 1464.46 1673.06
1.763 -1.20429 -0.000719875 20 1373.98 -0.0177387 -1.18655 24.6413 24.5272 159.427 1464.32 1672.91
1.764 -1.20331 -0.000719354 20 1372.38 -0.0177208 -1.18559 24.6343 24.5272 159.427 1464.18 1672.77
1.765 -1.20234 -0.000718833 20 1370.79 -0.0177022 -1.18464 24.6263 24.5272 159.427 1464.04 1672.62
1.766 -1.20136 -0.000718311 20 1369.19 -0.0176853 -1.18368 24.6207 24.5272 159.427 1463.91 1672.48
1.767 -1.20039 -0.00071779 20 1367.59 -0.0176675 -1.18272 24.6138 24.5272 159.427 1463.77 1672.34
1.768 -1.19941 -0.000717268 20 1365.99 -0.0176493 -1.18176 24.6063 24.5272 159.427 1463.63 1672.19
1.769 -1.19843 -0.000716746 20 1364.4 -0.0176331 -1.1808 24.6016 24.5272 159.427 1463.49 1672.05
1.77 -1.19746 -0.000716224 20 1362.8 -0.0176157 -1.17984 24.5953 24.5272 159.427 1463.36 1671.91
1.771 -1.19648 -0.000715702 20 1361.21 -0.0175976 -1.17889 24.5879 24.5272 159.427 1463.22 1671.76
1.772 -1.19551 -0.00071518 20 1359.62 -0.0175794 -1.17793 24.5803 24.5272 159.427 1463.08 1671.62
1.773 -1.19453 -0.000714658 20 1358.03 -0.0175613 -1.17697 24.573 24.5272 159.427 1462.95 1671.47
1.774 -1.19356 -0.000714135 20 1356.44 -0.0175444 -1.17601 24.5674 24.5272 159.427 1462.81 1671.33
1.775 -1.19258 -0.000713612 20 1354.85 -0.0175279 -1.17505 24.5623 24.5272 159.427 1462.67 1671.19
1.776 -1.1916 -0.00071309 20 1353.26 -0.0175091 -1.17409 24.5538 24.5272 159.427 1462.53 1671.04
1.777 -1.19063 -0.000712567 20 1351.67 -0.0174918 -1.17314 24.5476 24.5272 159.427 1462.4 1670.9
1.778 -1.18965 -0.000712045 20 1350.09 -0.0174739 -1.17218 24.5404 24.5272 159.427 1462.26 1670.76
1.779 -1.18868 -0.000711521 20 1348.5 -0.0174565 -1.17122 24.5341 24.5272 159.427 1462.12 1670.61
1.78 -1.1877 -0.000710998 20 1346.92 -0.0174394 -1.17026 24.5281 24.5272 159.427 1461.99 1670.47
1.781 -1.18673 -0.000710474 20 1345.33 -0.0174232 -1.1693 24.5233 24.5272 159.427 1461.85 1670.33
1.782 -1.18575 -0.000709952 20 1343.75 -0.017404 -1.16835 24.5143 24.5272 159.427 1461.72 1670.18
1.783 -1.18477 -0.000709427 20 1342.17 -0.0173885 -1.16739 24.5105 24.5272 159.427 1461.58 1670.04
1.784 -1.1838 -0.000708904 20 1340.59 -0.0173702 -1.16643 24.5029 24.5272 159.427 1461.44 1669.9
1.785 -1.18282 -0.00070838 20 1339.01 -0.0173535 -1.16547 24.4974 24.5272 159.427 1461.31 1669.76
1.786 -1.18185 -0.000707857 20 1337.43 -0.0173348 -1.16451 24.4891 24.5272 159.427 1461.17 1669.61
1.787 -1.18087 -0.000707332 20 1335.85 -0.0173185 -1.16355 24.4843 24.5272 159.427 1461.03 1669.47
1.788 -1.1799 -0.000706808 20 1334.28 -0.0173006 -1.1626 24.4771 24.5272 159.427 1460.9 1669.33
1.789 -1.17892 -0.000706283 20 1332.7 -0.0172845 -1.16164 24.4724 24.5272 159.427 1460.76 1669.19
1.79 -1.17794 -0.00070576 20 1331.13 -0.0172661 -1.16068 24.4646 24.5272 159.427 1460.63 1669.05
1.791 -1.17697 -0.000705235 20 1329.55 -0.0172486 -1.15972 24.4579 24.5272 159.427 1460.49 1668.9
