t V I Nreal Treal Vschottky Vdiscplugserial Rschottky Rdisc Rplug Rseries Rtotal
2.661 -0.263192 -0.00016571 20 351.761 -0.00497587 -0.258216 30.0275 24.5272 159.427 1374.28 1588.26
2.662 -0.262415 -0.000165221 20 351.422 -0.00496641 -0.257449 30.0592 24.5272 159.427 1374.25 1588.27
2.663 -0.261638 -0.000164732 20 351.085 -0.00495627 -0.256682 30.0868 24.5272 159.427 1374.22 1588.26
2.664 -0.260862 -0.000164244 20 350.748 -0.0049463 -0.255916 30.1156 24.5272 159.427 1374.19 1588.26
2.665 -0.260086 -0.000163755 20 350.413 -0.00493665 -0.25515 30.1466 24.5272 159.427 1374.16 1588.26
2.666 -0.259309 -0.000163266 20 350.078 -0.0049268 -0.254383 30.1766 24.5272 159.427 1374.13 1588.26
2.667 -0.258533 -0.000162777 20 349.745 -0.00491715 -0.253616 30.2079 24.5272 159.427 1374.1 1588.27
2.668 -0.257756 -0.000162288 20 349.412 -0.00490684 -0.252849 30.2354 24.5272 159.427 1374.08 1588.27
2.669 -0.25698 -0.000161799 20 349.08 -0.00489697 -0.252083 30.2658 24.5272 159.427 1374.05 1588.27
2.67 -0.256203 -0.00016131 20 348.75 -0.00488655 -0.251317 30.2929 24.5272 159.427 1374.02 1588.26
2.671 -0.255427 -0.000160821 20 348.42 -0.00487645 -0.25055 30.3222 24.5272 159.427 1373.99 1588.27
2.672 -0.254651 -0.000160332 20 348.091 -0.00486778 -0.249783 30.3606 24.5272 159.427 1373.96 1588.27
2.673 -0.253873 -0.000159842 20 347.763 -0.00485703 -0.249016 30.3863 24.5272 159.427 1373.93 1588.27
2.674 -0.253098 -0.000159355 20 347.437 -0.00484655 -0.248252 30.4136 24.5272 159.427 1373.9 1588.27
2.675 -0.252321 -0.000158865 20 347.111 -0.00483677 -0.247484 30.4458 24.5272 159.427 1373.87 1588.27
2.676 -0.251544 -0.000158376 20 346.786 -0.0048263 -0.246718 30.4737 24.5272 159.427 1373.85 1588.27
2.677 -0.250768 -0.000157887 20 346.461 -0.00481691 -0.245951 30.5087 24.5272 159.427 1373.82 1588.28
2.678 -0.249992 -0.000157398 20 346.139 -0.00480699 -0.245185 30.5405 24.5272 159.427 1373.79 1588.28
2.679 -0.249216 -0.000156909 20 345.816 -0.00479675 -0.244419 30.5703 24.5272 159.427 1373.76 1588.29
2.68 -0.248439 -0.000156419 20 345.495 -0.00478616 -0.243652 30.5983 24.5272 159.427 1373.73 1588.28
2.681 -0.247662 -0.00015593 20 345.175 -0.00477711 -0.242885 30.6363 24.5272 159.427 1373.7 1588.29
2.682 -0.246886 -0.00015544 20 344.855 -0.0047674 -0.242119 30.6703 24.5272 159.427 1373.68 1588.3
2.683 -0.24611 -0.000154951 20 344.537 -0.00475714 -0.241353 30.7009 24.5272 159.427 1373.65 1588.3
2.684 -0.245333 -0.000154462 20 344.22 -0.00474693 -0.240586 30.732 24.5272 159.427 1373.62 1588.31
2.685 -0.244557 -0.000153973 20 343.904 -0.00473567 -0.239821 30.7564 24.5272 159.427 1373.59 1588.3
2.686 -0.243781 -0.000153484 20 343.588 -0.00472629 -0.239054 30.7934 24.5272 159.427 1373.57 1588.31
2.687 -0.243003 -0.000152994 20 343.274 -0.00471584 -0.238288 30.8236 24.5272 159.427 1373.54 1588.32
2.688 -0.242227 -0.000152505 20 342.96 -0.00470565 -0.237521 30.8557 24.5272 159.427 1373.51 1588.32
2.689 -0.24145 -0.000152015 20 342.647 -0.0046963 -0.236754 30.8936 24.5272 159.427 1373.48 1588.33
2.69 -0.240674 -0.000151527 20 342.336 -0.00468517 -0.235989 30.9198 24.5272 159.427 1373.46 1588.33
2.691 -0.239898 -0.000151037 20 342.026 -0.00467577 -0.235223 30.9577 24.5272 159.427 1373.43 1588.34
2.692 -0.239121 -0.000150548 20 341.716 -0.00466428 -0.234457 30.982 24.5272 159.427 1373.4 1588.34
2.693 -0.238345 -0.000150059 20 341.408 -0.00465427 -0.233691 31.0163 24.5272 159.427 1373.37 1588.35
2.694 -0.237569 -0.00014957 20 341.1 -0.00464398 -0.232925 31.049 24.5272 159.427 1373.35 1588.35
2.695 -0.236793 -0.000149079 20 340.792 -0.0046356 -0.232157 31.0949 24.5272 159.427 1373.32 1588.37
2.696 -0.236016 -0.00014859 20 340.487 -0.00462464 -0.231392 31.1235 24.5272 159.427 1373.29 1588.37
2.697 -0.23524 -0.000148101 20 340.182 -0.00461331 -0.230627 31.1497 24.5272 159.427 1373.27 1588.37
2.698 -0.234464 -0.000147612 20 339.878 -0.0046038 -0.229861 31.1886 24.5272 159.427 1373.24 1588.38
2.699 -0.233688 -0.000147122 20 339.575 -0.00459424 -0.229094 31.2274 24.5272 159.427 1373.21 1588.4
2.7 -0.232912 -0.000146632 20 339.273 -0.0045842 -0.228328 31.2632 24.5272 159.427 1373.19 1588.41
2.701 -0.232136 -0.000146144 20 338.973 -0.00457365 -0.227563 31.2956 24.5272 159.427 1373.16 1588.41
2.702 -0.23136 -0.000145654 20 338.672 -0.00456336 -0.226796 31.3301 24.5272 159.427 1373.14 1588.42
2.703 -0.230583 -0.000145164 20 338.373 -0.00455288 -0.22603 31.3636 24.5272 159.427 1373.11 1588.43
2.704 -0.229807 -0.000144675 20 338.075 -0.00454222 -0.225264 31.396 24.5272 159.427 1373.08 1588.43
2.705 -0.229031 -0.000144185 20 337.778 -0.00453318 -0.224498 31.44 24.5272 159.427 1373.06 1588.45
2.706 -0.228254 -0.000143696 20 337.482 -0.00452208 -0.223732 31.4698 24.5272 159.427 1373.03 1588.46
2.707 -0.227479 -0.000143206 20 337.186 -0.00451263 -0.222966 31.5114 24.5272 159.427 1373.01 1588.47
2.708 -0.226702 -0.000142717 20 336.892 -0.0045013 -0.222201 31.54 24.5272 159.427 1372.98 1588.47
2.709 -0.225926 -0.000142226 20 336.598 -0.00449196 -0.221434 31.5832 24.5272 159.427 1372.95 1588.49
2.71 -0.22515 -0.000141738 20 336.307 -0.00448001 -0.22067 31.6076 24.5272 159.427 1372.93 1588.49
2.711 -0.224373 -0.000141247 20 336.015 -0.00447081 -0.219902 31.6524 24.5272 159.427 1372.9 1588.51
2.712 -0.223597 -0.000140757 20 335.724 -0.00446097 -0.219136 31.6926 24.5272 159.427 1372.88 1588.53
2.713 -0.22282 -0.000140269 20 335.435 -0.00444897 -0.218372 31.7175 24.5272 159.427 1372.85 1588.53
2.714 -0.222045 -0.000139779 20 335.147 -0.00443883 -0.217606 31.756 24.5272 159.427 1372.83 1588.54
2.715 -0.221269 -0.000139289 20 334.859 -0.00442892 -0.21684 31.7965 24.5272 159.427 1372.8 1588.55
2.716 -0.220493 -0.0001388 20 334.573 -0.00441856 -0.216075 31.834 24.5272 159.427 1372.78 1588.57
2.717 -0.219718 -0.000138311 20 334.287 -0.00440832 -0.215309 31.8726 24.5272 159.427 1372.75 1588.58
2.718 -0.218941 -0.00013782 20 334.002 -0.00439876 -0.214542 31.9167 24.5272 159.427 1372.73 1588.6
2.719 -0.218165 -0.000137331 20 333.719 -0.00438667 -0.213778 31.9422 24.5272 159.427 1372.7 1588.6
2.72 -0.217388 -0.000136841 20 333.436 -0.00437734 -0.213011 31.9886 24.5272 159.427 1372.68 1588.62
2.721 -0.216613 -0.000136351 20 333.154 -0.00436698 -0.212246 32.0274 24.5272 159.427 1372.65 1588.64
2.722 -0.215836 -0.000135862 20 332.873 -0.00435566 -0.21148 32.0596 24.5272 159.427 1372.63 1588.64
2.723 -0.21506 -0.000135372 20 332.594 -0.00434574 -0.210714 32.1022 24.5272 159.427 1372.61 1588.66
2.724 -0.214283 -0.000134882 20 332.314 -0.00433478 -0.209948 32.1376 24.5272 159.427 1372.58 1588.67
2.725 -0.213509 -0.000134393 20 332.037 -0.00432451 -0.209184 32.1781 24.5272 159.427 1372.56 1588.69
2.726 -0.212732 -0.000133903 20 331.76 -0.00431346 -0.208419 32.2133 24.5272 159.427 1372.53 1588.7
2.727 -0.211956 -0.000133412 20 331.484 -0.00430456 -0.207651 32.2651 24.5272 159.427 1372.51 1588.73
2.728 -0.21118 -0.000132923 20 331.209 -0.00429345 -0.206887 32.3003 24.5272 159.427 1372.49 1588.74
2.729 -0.210404 -0.000132433 20 330.935 -0.00428269 -0.206121 32.3384 24.5272 159.427 1372.46 1588.75
2.73 -0.209628 -0.000131944 20 330.662 -0.00427219 -0.205356 32.3789 24.5272 159.427 1372.44 1588.77
2.731 -0.208852 -0.000131454 20 330.39 -0.00426197 -0.20459 32.4219 24.5272 159.427 1372.41 1588.79
2.732 -0.208076 -0.000130963 20 330.118 -0.0042521 -0.203824 32.4679 24.5272 159.427 1372.39 1588.81
2.733 -0.207299 -0.000130473 20 329.848 -0.00424084 -0.203058 32.5035 24.5272 159.427 1372.37 1588.82
2.734 -0.206524 -0.000129984 20 329.579 -0.00423078 -0.202293 32.5485 24.5272 159.427 1372.34 1588.85
2.735 -0.205748 -0.000129494 20 329.311 -0.00421997 -0.201528 32.5883 24.5272 159.427 1372.32 1588.86
2.736 -0.204972 -0.000129005 20 329.044 -0.00420884 -0.200763 32.6255 24.5272 159.427 1372.3 1588.88
2.737 -0.204195 -0.000128514 20 328.777 -0.00419892 -0.199997 32.673 24.5272 159.427 1372.27 1588.9
2.738 -0.20342 -0.000128025 20 328.512 -0.00418692 -0.199233 32.704 24.5272 159.427 1372.25 1588.91
2.739 -0.202644 -0.000127534 20 328.247 -0.00417717 -0.198467 32.7533 24.5272 159.427 1372.23 1588.94
2.74 -0.201868 -0.000127045 20 327.984 -0.00416605 -0.197702 32.792 24.5272 159.427 1372.2 1588.95
2.741 -0.201092 -0.000126555 20 327.722 -0.00415532 -0.196936 32.8342 24.5272 159.427 1372.18 1588.97
2.742 -0.200317 -0.000126065 20 327.46 -0.00414456 -0.196172 32.8763 24.5272 159.427 1372.16 1588.99
2.743 -0.199541 -0.000125575 20 327.2 -0.00413453 -0.195406 32.9247 24.5272 159.427 1372.14 1589.02
2.744 -0.198765 -0.000125085 20 326.94 -0.00412344 -0.194641 32.9651 24.5272 159.427 1372.11 1589.03
2.745 -0.197988 -0.000124595 20 326.682 -0.0041128 -0.193876 33.0094 24.5272 159.427 1372.09 1589.06
2.746 -0.197212 -0.000124104 20 326.424 -0.00410268 -0.193109 33.0583 24.5272 159.427 1372.07 1589.08
2.747 -0.196436 -0.000123615 20 326.167 -0.00409126 -0.192344 33.0969 24.5272 159.427 1372.05 1589.1
2.748 -0.19566 -0.000123125 20 325.912 -0.00408025 -0.19158 33.1392 24.5272 159.427 1372.02 1589.12
2.749 -0.194884 -0.000122635 20 325.657 -0.00406964 -0.190814 33.185 24.5272 159.427 1372 1589.14
2.75 -0.194109 -0.000122145 20 325.403 -0.00405927 -0.19005 33.2332 24.5272 159.427 1371.98 1589.17
2.751 -0.193333 -0.000121655 20 325.151 -0.00404817 -0.189285 33.2758 24.5272 159.427 1371.96 1589.19
2.752 -0.192557 -0.000121165 20 324.899 -0.00403765 -0.188519 33.3236 24.5272 159.427 1371.94 1589.21
2.753 -0.191781 -0.000120674 20 324.647 -0.00402801 -0.187753 33.3793 24.5272 159.427 1371.92 1589.25
2.754 -0.191005 -0.000120184 20 324.398 -0.0040169 -0.186988 33.4229 24.5272 159.427 1371.89 1589.27
2.755 -0.190229 -0.000119695 20 324.149 -0.00400478 -0.186224 33.4583 24.5272 159.427 1371.87 1589.28
2.756 -0.189453 -0.000119204 20 323.901 -0.00399378 -0.185459 33.5036 24.5272 159.427 1371.85 1589.31
2.757 -0.188677 -0.000118713 20 323.654 -0.00398466 -0.184692 33.5655 24.5272 159.427 1371.83 1589.35
2.758 -0.187902 -0.000118225 20 323.408 -0.00397242 -0.183929 33.6006 24.5272 159.427 1371.81 1589.36
2.759 -0.187125 -0.000117734 20 323.163 -0.00396187 -0.183164 33.651 24.5272 159.427 1371.79 1589.39
2.76 -0.186349 -0.000117243 20 322.919 -0.00395165 -0.182398 33.7047 24.5272 159.427 1371.77 1589.42
2.761 -0.185574 -0.000116754 20 322.676 -0.00394016 -0.181634 33.7475 24.5272 159.427 1371.74 1589.45
2.762 -0.184799 -0.000116264 20 322.434 -0.00392968 -0.180869 33.7996 24.5272 159.427 1371.72 1589.48
2.763 -0.184023 -0.000115774 20 322.193 -0.00391846 -0.180104 33.8458 24.5272 159.427 1371.7 1589.5
2.764 -0.183246 -0.000115284 20 321.953 -0.00390694 -0.179339 33.8898 24.5272 159.427 1371.68 1589.53
2.765 -0.182471 -0.000114794 20 321.714 -0.00389576 -0.178575 33.9371 24.5272 159.427 1371.66 1589.55
2.766 -0.181694 -0.000114302 20 321.475 -0.00388581 -0.177808 33.9959 24.5272 159.427 1371.64 1589.59
2.767 -0.180919 -0.000113813 20 321.238 -0.00387454 -0.177044 34.0431 24.5272 159.427 1371.62 1589.62
2.768 -0.180143 -0.000113323 20 321.002 -0.00386282 -0.17628 34.0868 24.5272 159.427 1371.6 1589.64
2.769 -0.179367 -0.000112832 20 320.766 -0.00385353 -0.175513 34.1529 24.5272 159.427 1371.58 1589.69
2.77 -0.178591 -0.000112342 20 320.532 -0.00384185 -0.17475 34.1978 24.5272 159.427 1371.56 1589.71
2.771 -0.177816 -0.000111853 20 320.299 -0.00382965 -0.173986 34.2383 24.5272 159.427 1371.54 1589.73
2.772 -0.17704 -0.000111362 20 320.067 -0.00381875 -0.173221 34.2913 24.5272 159.427 1371.52 1589.76
2.773 -0.176264 -0.000110871 20 319.835 -0.00380863 -0.172455 34.3517 24.5272 159.427 1371.5 1589.8
2.774 -0.175488 -0.00011038 20 319.604 -0.00379822 -0.171689 34.4102 24.5272 159.427 1371.48 1589.84
2.775 -0.174712 -0.000109892 20 319.375 -0.00378525 -0.170927 34.4453 24.5272 159.427 1371.46 1589.86
2.776 -0.173936 -0.0001094 20 319.146 -0.00377549 -0.17016 34.5108 24.5272 159.427 1371.44 1589.9
2.777 -0.173161 -0.00010891 20 318.919 -0.00376454 -0.169396 34.5655 24.5272 159.427 1371.42 1589.94
2.778 -0.172385 -0.00010842 20 318.693 -0.00375325 -0.168632 34.6176 24.5272 159.427 1371.4 1589.97
2.779 -0.171609 -0.00010793 20 318.467 -0.00374225 -0.167867 34.6731 24.5272 159.427 1371.38 1590.01
2.78 -0.170833 -0.000107439 20 318.242 -0.00373066 -0.167102 34.7234 24.5272 159.427 1371.36 1590.04
2.781 -0.170057 -0.00010695 20 318.019 -0.00371865 -0.166338 34.7701 24.5272 159.427 1371.34 1590.07
2.782 -0.169282 -0.000106459 20 317.796 -0.00370899 -0.165573 34.8398 24.5272 159.427 1371.32 1590.12
2.783 -0.168506 -0.000105969 20 317.575 -0.00369624 -0.16481 34.8802 24.5272 159.427 1371.3 1590.14
2.784 -0.16773 -0.000105478 20 317.354 -0.00368629 -0.164044 34.9483 24.5272 159.427 1371.28 1590.19
2.785 -0.166954 -0.000104988 20 317.134 -0.00367467 -0.16328 35.0008 24.5272 159.427 1371.27 1590.22
2.786 -0.166179 -0.000104499 20 316.916 -0.00366259 -0.162516 35.0492 24.5272 159.427 1371.25 1590.25
2.787 -0.165403 -0.000104008 20 316.697 -0.00365218 -0.161751 35.1146 24.5272 159.427 1371.23 1590.3
2.788 -0.164627 -0.000103517 20 316.481 -0.00364029 -0.160987 35.1659 24.5272 159.427 1371.21 1590.33
2.789 -0.163851 -0.000103027 20 316.265 -0.00362935 -0.160222 35.2271 24.5272 159.427 1371.19 1590.37
2.79 -0.163076 -0.000102537 20 316.05 -0.00361697 -0.159459 35.2746 24.5272 159.427 1371.17 1590.4
2.791 -0.1623 -0.000102047 20 315.836 -0.00360597 -0.158694 35.3364 24.5272 159.427 1371.15 1590.44
2.792 -0.161524 -0.000101556 20 315.623 -0.00359516 -0.157929 35.4007 24.5272 159.427 1371.14 1590.49
2.793 -0.160749 -0.000101066 20 315.412 -0.00358382 -0.157165 35.4601 24.5272 159.427 1371.12 1590.53
2.794 -0.159973 -0.000100575 20 315.2 -0.0035731 -0.1564 35.5266 24.5272 159.427 1371.1 1590.58
2.795 -0.159197 -0.000100086 20 314.991 -0.00355985 -0.155637 35.568 24.5272 159.427 1371.08 1590.6
2.796 -0.158422 -9.95955e-05 20 314.782 -0.00354892 -0.154873 35.6334 24.5272 159.427 1371.06 1590.65
2.797 -0.157646 -9.91047e-05 20 314.574 -0.0035383 -0.154108 35.7026 24.5272 159.427 1371.05 1590.7
2.798 -0.15687 -9.8615e-05 20 314.367 -0.00352542 -0.153345 35.7493 24.5272 159.427 1371.03 1590.73
2.799 -0.156094 -9.81234e-05 20 314.16 -0.00351544 -0.152578 35.8267 24.5272 159.427 1371.01 1590.79
2.8 -0.155318 -9.76341e-05 20 313.956 -0.00350267 -0.151816 35.8755 24.5272 159.427 1370.99 1590.82
2.801 -0.154543 -9.71434e-05 20 313.752 -0.00349164 -0.151051 35.9431 24.5272 159.427 1370.98 1590.87
2.802 -0.153767 -9.66526e-05 20 313.548 -0.0034808 -0.150286 36.0135 24.5272 159.427 1370.96 1590.93
2.803 -0.152992 -9.61626e-05 20 313.346 -0.00346893 -0.149523 36.0735 24.5272 159.427 1370.94 1590.97
2.804 -0.152216 -9.56718e-05 20 313.145 -0.00345775 -0.148758 36.1418 24.5272 159.427 1370.92 1591.02
2.805 -0.15144 -9.51815e-05 20 312.945 -0.00344645 -0.147994 36.2093 24.5272 159.427 1370.91 1591.07
2.806 -0.150664 -9.46914e-05 20 312.746 -0.00343379 -0.14723 36.263 24.5272 159.427 1370.89 1591.11
2.807 -0.149889 -9.42015e-05 20 312.548 -0.00342208 -0.146467 36.3272 24.5272 159.427 1370.87 1591.15
2.808 -0.149113 -9.37102e-05 20 312.35 -0.00341136 -0.145702 36.4033 24.5272 159.427 1370.85 1591.21
2.809 -0.148337 -9.32198e-05 20 312.154 -0.00339972 -0.144937 36.4699 24.5272 159.427 1370.84 1591.26
2.81 -0.147562 -9.27302e-05 20 311.959 -0.00338718 -0.144175 36.5272 24.5272 159.427 1370.82 1591.3
2.811 -0.146786 -9.22399e-05 20 311.765 -0.00337546 -0.143411 36.5943 24.5272 159.427 1370.8 1591.35
2.812 -0.14601 -9.17496e-05 20 311.571 -0.00336329 -0.142647 36.6573 24.5272 159.427 1370.79 1591.4
2.813 -0.145235 -9.12593e-05 20 311.379 -0.0033515 -0.141883 36.725 24.5272 159.427 1370.77 1591.45
2.814 -0.144459 -9.07685e-05 20 311.188 -0.00334043 -0.141119 36.8016 24.5272 159.427 1370.76 1591.51
2.815 -0.143683 -9.02786e-05 20 310.997 -0.00332776 -0.140356 36.861 24.5272 159.427 1370.74 1591.55
2.816 -0.142908 -8.97888e-05 20 310.808 -0.00331557 -0.139593 36.9264 24.5272 159.427 1370.72 1591.6
2.817 -0.142132 -8.92975e-05 20 310.619 -0.00330461 -0.138827 37.0067 24.5272 159.427 1370.71 1591.67
2.818 -0.141356 -8.88076e-05 20 310.432 -0.00329197 -0.138064 37.0686 24.5272 159.427 1370.69 1591.71
2.819 -0.140581 -8.83174e-05 20 310.246 -0.00327998 -0.137301 37.1386 24.5272 159.427 1370.67 1591.77
2.82 -0.139805 -8.78264e-05 20 310.06 -0.00326899 -0.136536 37.221 24.5272 159.427 1370.66 1591.83
2.821 -0.139029 -8.73364e-05 20 309.876 -0.00325655 -0.135773 37.2875 24.5272 159.427 1370.64 1591.88
2.822 -0.138254 -8.68457e-05 20 309.692 -0.00324508 -0.135009 37.3661 24.5272 159.427 1370.63 1591.95
2.823 -0.137478 -8.63553e-05 20 309.51 -0.00323263 -0.134245 37.4341 24.5272 159.427 1370.61 1592
2.824 -0.136703 -8.58655e-05 20 309.328 -0.00322048 -0.133482 37.5061 24.5272 159.427 1370.6 1592.06
2.825 -0.135927 -8.53745e-05 20 309.148 -0.00320893 -0.132718 37.5866 24.5272 159.427 1370.58 1592.12
2.826 -0.135151 -8.48842e-05 20 308.968 -0.00319629 -0.131954 37.6547 24.5272 159.427 1370.57 1592.17
2.827 -0.134376 -8.43937e-05 20 308.79 -0.00318514 -0.13119 37.7415 24.5272 159.427 1370.55 1592.25
2.828 -0.133599 -8.39037e-05 20 308.612 -0.00317171 -0.130427 37.8018 24.5272 159.427 1370.54 1592.29
2.829 -0.132824 -8.34128e-05 20 308.435 -0.00316087 -0.129663 37.8943 24.5272 159.427 1370.52 1592.37
2.83 -0.132049 -8.29226e-05 20 308.26 -0.00314903 -0.1289 37.9756 24.5272 159.427 1370.51 1592.43
2.831 -0.131273 -8.24321e-05 20 308.085 -0.00313679 -0.128136 38.053 24.5272 159.427 1370.49 1592.5
2.832 -0.130497 -8.19423e-05 20 307.912 -0.00312369 -0.127373 38.1207 24.5272 159.427 1370.48 1592.55
2.833 -0.129721 -8.14512e-05 20 307.739 -0.00311206 -0.126609 38.2076 24.5272 159.427 1370.46 1592.62
2.834 -0.128945 -8.09612e-05 20 307.567 -0.00309945 -0.125846 38.2832 24.5272 159.427 1370.45 1592.68
2.835 -0.12817 -8.04702e-05 20 307.396 -0.00308819 -0.125082 38.3768 24.5272 159.427 1370.43 1592.76
2.836 -0.127394 -7.99807e-05 20 307.227 -0.00307447 -0.12432 38.4402 24.5272 159.427 1370.42 1592.81
2.837 -0.126619 -7.94904e-05 20 307.058 -0.00306213 -0.123556 38.522 24.5272 159.427 1370.4 1592.88
2.838 -0.125843 -7.89993e-05 20 306.89 -0.00305108 -0.122792 38.6216 24.5272 159.427 1370.39 1592.96
2.839 -0.125067 -7.85094e-05 20 306.723 -0.0030379 -0.122029 38.6948 24.5272 159.427 1370.37 1593.02
2.84 -0.124291 -7.80184e-05 20 306.557 -0.00302628 -0.121265 38.7894 24.5272 159.427 1370.36 1593.1
2.841 -0.123516 -7.7529e-05 20 306.393 -0.00301235 -0.120503 38.8545 24.5272 159.427 1370.35 1593.16
2.842 -0.12274 -7.70387e-05 20 306.229 -0.00299997 -0.11974 38.9411 24.5272 159.427 1370.33 1593.23
2.843 -0.121964 -7.6548e-05 20 306.066 -0.00298758 -0.118977 39.0288 24.5272 159.427 1370.32 1593.3
2.844 -0.121189 -7.6057e-05 20 305.904 -0.00297645 -0.118212 39.1344 24.5272 159.427 1370.3 1593.39
2.845 -0.120413 -7.55667e-05 20 305.744 -0.00296367 -0.117449 39.2192 24.5272 159.427 1370.29 1593.46
2.846 -0.119638 -7.50771e-05 20 305.584 -0.00295047 -0.116687 39.2992 24.5272 159.427 1370.28 1593.53
2.847 -0.118862 -7.45866e-05 20 305.425 -0.00293777 -0.115924 39.3873 24.5272 159.427 1370.26 1593.61
2.848 -0.118086 -7.40967e-05 20 305.267 -0.00292474 -0.115161 39.4719 24.5272 159.427 1370.25 1593.68
2.849 -0.117311 -7.36055e-05 20 305.11 -0.00291361 -0.114397 39.5841 24.5272 159.427 1370.24 1593.78
2.85 -0.116535 -7.31163e-05 20 304.955 -0.00289919 -0.113636 39.6518 24.5272 159.427 1370.22 1593.83
2.851 -0.115759 -7.26252e-05 20 304.799 -0.00288707 -0.112872 39.753 24.5272 159.427 1370.21 1593.92
2.852 -0.114984 -7.21351e-05 20 304.646 -0.0028745 -0.112109 39.8489 24.5272 159.427 1370.2 1594
2.853 -0.114207 -7.1645e-05 20 304.493 -0.0028611 -0.111346 39.9344 24.5272 159.427 1370.19 1594.07
2.854 -0.113432 -7.11545e-05 20 304.341 -0.00284921 -0.110583 40.0425 24.5272 159.427 1370.17 1594.17
2.855 -0.112656 -7.06635e-05 20 304.19 -0.00283672 -0.109819 40.1441 24.5272 159.427 1370.16 1594.26
2.856 -0.111881 -7.01737e-05 20 304.04 -0.00282393 -0.109057 40.242 24.5272 159.427 1370.15 1594.34
2.857 -0.111105 -6.96836e-05 20 303.891 -0.00281054 -0.108295 40.3328 24.5272 159.427 1370.13 1594.42
2.858 -0.11033 -6.91935e-05 20 303.743 -0.00279754 -0.107532 40.4306 24.5272 159.427 1370.12 1594.51
2.859 -0.109554 -6.87029e-05 20 303.596 -0.00278522 -0.106769 40.5401 24.5272 159.427 1370.11 1594.6
2.86 -0.108778 -6.82125e-05 20 303.45 -0.00277216 -0.106006 40.6401 24.5272 159.427 1370.1 1594.69
2.861 -0.108003 -6.77224e-05 20 303.305 -0.00275945 -0.105243 40.7465 24.5272 159.427 1370.09 1594.79
2.862 -0.107227 -6.72328e-05 20 303.161 -0.00274493 -0.104482 40.8273 24.5272 159.427 1370.07 1594.85
2.863 -0.106451 -6.67425e-05 20 303.018 -0.00273237 -0.103719 40.9389 24.5272 159.427 1370.06 1594.95
2.864 -0.105675 -6.62518e-05 20 302.876 -0.00271963 -0.102955 41.0499 24.5272 159.427 1370.05 1595.05
2.865 -0.104899 -6.57618e-05 20 302.735 -0.00270613 -0.102193 41.1505 24.5272 159.427 1370.04 1595.14
2.866 -0.104124 -6.52714e-05 20 302.595 -0.00269347 -0.10143 41.2656 24.5272 159.427 1370.03 1595.25
2.867 -0.103348 -6.47815e-05 20 302.456 -0.0026794 -0.100668 41.3606 24.5272 159.427 1370.01 1595.33
2.868 -0.102573 -6.42911e-05 20 302.318 -0.00266723 -0.0999055 41.4868 24.5272 159.427 1370 1595.44
2.869 -0.101796 -6.38005e-05 20 302.181 -0.00265402 -0.0991425 41.5987 24.5272 159.427 1369.99 1595.54
2.87 -0.101021 -6.33113e-05 20 302.045 -0.00263908 -0.0983815 41.6841 24.5272 159.427 1369.98 1595.62
2.871 -0.100245 -6.28206e-05 20 301.91 -0.00262666 -0.0976184 41.8121 24.5272 159.427 1369.97 1595.73
2.872 -0.0994694 -6.23309e-05 20 301.776 -0.00261284 -0.0968566 41.919 24.5272 159.427 1369.96 1595.83
2.873 -0.0986932 -6.18404e-05 20 301.643 -0.00259941 -0.0960938 42.0342 24.5272 159.427 1369.95 1595.93
2.874 -0.097918 -6.13501e-05 20 301.511 -0.00258687 -0.0953312 42.1658 24.5272 159.427 1369.93 1596.05
2.875 -0.0971422 -6.08598e-05 20 301.379 -0.00257352 -0.0945687 42.2861 24.5272 159.427 1369.92 1596.16
2.876 -0.0963661 -6.037e-05 20 301.249 -0.00255926 -0.0938069 42.3929 24.5272 159.427 1369.91 1596.26
2.877 -0.0955908 -5.98797e-05 20 301.12 -0.00254628 -0.0930445 42.5232 24.5272 159.427 1369.9 1596.38
2.878 -0.094815 -5.93897e-05 20 300.992 -0.00253258 -0.0922825 42.6434 24.5272 159.427 1369.89 1596.49
2.879 -0.0940389 -5.88998e-05 20 300.865 -0.00251833 -0.0915206 42.7561 24.5272 159.427 1369.88 1596.59
2.88 -0.0932629 -5.84089e-05 20 300.739 -0.00250581 -0.0907571 42.9013 24.5272 159.427 1369.87 1596.73
2.881 -0.0924874 -5.79196e-05 20 300.614 -0.00249119 -0.0899962 43.0112 24.5272 159.427 1369.86 1596.82
2.882 -0.0917118 -5.74297e-05 20 300.49 -0.0024774 -0.0892344 43.1379 24.5272 159.427 1369.85 1596.94
2.883 -0.0909358 -5.69389e-05 20 300.367 -0.00246455 -0.0884712 43.2842 24.5272 159.427 1369.84 1597.08
2.884 -0.0901599 -5.64492e-05 20 300.245 -0.00245008 -0.0877098 43.4033 24.5272 159.427 1369.83 1597.19
2.885 -0.0893842 -5.59598e-05 20 300.124 -0.00243533 -0.0869488 43.5192 24.5272 159.427 1369.82 1597.29
2.886 -0.0886082 -5.54688e-05 20 300.003 -0.00242288 -0.0861853 43.6801 24.5272 159.427 1369.81 1597.44
2.887 -0.0878326 -5.49796e-05 20 299.884 -0.00240787 -0.0854247 43.7956 24.5272 159.427 1369.8 1597.55
2.888 -0.0870564 -5.44898e-05 20 299.766 -0.00239325 -0.0846631 43.9211 24.5272 159.427 1369.79 1597.66
2.889 -0.0862806 -5.39989e-05 20 299.649 -0.00238076 -0.0838999 44.089 24.5272 159.427 1369.78 1597.82
