V 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20
1.224 64908.8 2124.53 1893.14 1817.24 1779.58 1757.07 1742.12 1731.45 1723.47 1717.27 1712.31 1708.26 1704.88 1702.02 1699.58 1697.46 1695.6 1693.97 1692.52 1691.22 1690.05
1.225 64908.5 2124.61 1893.24 1817.36 1779.69 1757.2 1742.24 1731.58 1723.59 1717.39 1712.44 1708.38 1705.01 1702.15 1699.71 1697.59 1695.73 1694.1 1692.65 1691.35 1690.18
1.226 64908.1 2124.69 1893.35 1817.47 1779.81 1757.32 1742.36 1731.7 1723.72 1717.52 1712.56 1708.51 1705.13 1702.28 1699.84 1697.72 1695.87 1694.23 1692.78 1691.48 1690.31
1.227 64907.8 2124.77 1893.45 1817.58 1779.93 1757.44 1742.49 1731.83 1723.85 1717.65 1712.69 1708.64 1705.26 1702.41 1699.96 1697.85 1695.99 1694.36 1692.91 1691.61 1690.44
1.228 64907.4 2124.86 1893.56 1817.7 1780.05 1757.56 1742.61 1731.95 1723.97 1717.77 1712.82 1708.77 1705.39 1702.54 1700.09 1697.98 1696.12 1694.49 1693.04 1691.74 1690.57
1.229 64907.1 2124.94 1893.66 1817.81 1780.17 1757.68 1742.73 1732.08 1724.1 1717.9 1712.94 1708.89 1705.52 1702.67 1700.22 1698.1 1696.25 1694.62 1693.17 1691.87 1690.7
1.23 64906.8 2125.02 1893.77 1817.92 1780.28 1757.8 1742.85 1732.2 1724.22 1718.03 1713.07 1709.02 1705.65 1702.8 1700.35 1698.23 1696.38 1694.75 1693.3 1692 1690.83
1.231 64906.5 2125.1 1893.87 1818.04 1780.4 1757.92 1742.98 1732.33 1724.35 1718.15 1713.2 1709.15 1705.78 1702.92 1700.48 1698.36 1696.51 1694.88 1693.43 1692.13 1690.96
1.232 64906.1 2125.19 1893.98 1818.15 1780.52 1758.05 1743.1 1732.45 1724.48 1718.28 1713.33 1709.28 1705.91 1703.05 1700.61 1698.49 1696.64 1695.01 1693.56 1692.26 1691.09
1.233 64905.8 2125.27 1894.08 1818.26 1780.64 1758.17 1743.23 1732.58 1724.6 1718.41 1713.45 1709.41 1706.03 1703.18 1700.74 1698.62 1696.77 1695.14 1693.69 1692.39 1691.22
1.234 64905.4 2125.35 1894.19 1818.38 1780.76 1758.29 1743.35 1732.7 1724.73 1718.53 1713.58 1709.53 1706.16 1703.31 1700.87 1698.75 1696.9 1695.27 1693.82 1692.52 1691.35
1.235 64905.1 2125.43 1894.29 1818.49 1780.88 1758.41 1743.47 1732.83 1724.85 1718.66 1713.71 1709.66 1706.29 1703.44 1701 1698.88 1697.03 1695.4 1693.95 1692.65 1691.49
1.236 64904.7 2125.52 1894.4 1818.61 1781 1758.53 1743.6 1732.95 1724.98 1718.79 1713.84 1709.79 1706.42 1703.57 1701.13 1699.01 1697.16 1695.53 1694.08 1692.78 1691.62
1.237 64904.3 2125.6 1894.5 1818.72 1781.12 1758.65 1743.72 1733.08 1725.11 1718.91 1713.97 1709.92 1706.55 1703.7 1701.26 1699.14 1697.29 1695.66 1694.21 1692.91 1691.75
1.238 64904 2125.68 1894.61 1818.84 1781.24 1758.78 1743.85 1733.2 1725.23 1719.04 1714.09 1710.05 1706.68 1703.83 1701.39 1699.27 1697.42 1695.79 1694.34 1693.05 1691.88
1.239 64903.7 2125.77 1894.71 1818.95 1781.35 1758.9 1743.97 1733.33 1725.36 1719.17 1714.22 1710.18 1706.81 1703.96 1701.52 1699.4 1697.56 1695.92 1694.47 1693.18 1692.01
1.24 64903.4 2125.85 1894.82 1819.06 1781.47 1759.02 1744.09 1733.45 1725.49 1719.3 1714.35 1710.3 1706.94 1704.09 1701.65 1699.53 1697.68 1696.05 1694.6 1693.31 1692.14
1.241 64903 2125.93 1894.92 1819.18 1781.59 1759.14 1744.22 1733.58 1725.61 1719.42 1714.48 1710.43 1707.07 1704.22 1701.78 1699.66 1697.82 1696.18 1694.74 1693.44 1692.27
1.242 64902.6 2126.02 1895.03 1819.29 1781.71 1759.26 1744.34 1733.7 1725.74 1719.55 1714.61 1710.56 1707.2 1704.35 1701.91 1699.8 1697.95 1696.32 1694.87 1693.57 1692.4
1.243 64902.3 2126.1 1895.14 1819.41 1781.83 1759.39 1744.46 1733.83 1725.87 1719.68 1714.74 1710.69 1707.33 1704.48 1702.04 1699.93 1698.08 1696.45 1695 1693.7 1692.54
1.244 64902 2126.18 1895.24 1819.52 1781.95 1759.51 1744.59 1733.96 1725.99 1719.81 1714.86 1710.82 1707.46 1704.61 1702.17 1700.06 1698.21 1696.58 1695.13 1693.83 1692.67
1.245 64901.7 2126.27 1895.35 1819.64 1782.07 1759.63 1744.71 1734.08 1726.12 1719.94 1714.99 1710.95 1707.59 1704.74 1702.3 1700.19 1698.34 1696.71 1695.26 1693.97 1692.8
1.246 64901.3 2126.35 1895.45 1819.75 1782.19 1759.75 1744.84 1734.21 1726.25 1720.06 1715.12 1711.08 1707.71 1704.87 1702.43 1700.32 1698.47 1696.84 1695.39 1694.1 1692.93
1.247 64901 2126.43 1895.56 1819.87 1782.31 1759.88 1744.96 1734.33 1726.38 1720.19 1715.25 1711.21 1707.84 1705 1702.56 1700.45 1698.6 1696.97 1695.52 1694.23 1693.06
1.248 64900.7 2126.52 1895.67 1819.98 1782.43 1760 1745.09 1734.46 1726.5 1720.32 1715.38 1711.34 1707.98 1705.13 1702.69 1700.58 1698.73 1697.1 1695.66 1694.36 1693.2
1.249 64900.2 2126.6 1895.77 1820.1 1782.55 1760.12 1745.21 1734.59 1726.63 1720.45 1715.51 1711.47 1708.11 1705.26 1702.82 1700.71 1698.87 1697.24 1695.79 1694.49 1693.33
1.25 64900 2126.68 1895.88 1820.21 1782.67 1760.24 1745.34 1734.71 1726.76 1720.58 1715.64 1711.6 1708.24 1705.39 1702.95 1700.84 1699 1697.37 1695.92 1694.63 1693.46
1.251 64899.7 2126.77 1895.98 1820.33 1782.79 1760.37 1745.46 1734.84 1726.89 1720.71 1715.77 1711.73 1708.36 1705.52 1703.09 1700.97 1699.13 1697.5 1696.05 1694.76 1693.59
1.252 64899.3 2126.85 1896.09 1820.44 1782.91 1760.49 1745.59 1734.97 1727.01 1720.83 1715.89 1711.86 1708.5 1705.65 1703.22 1701.11 1699.26 1697.63 1696.18 1694.89 1693.73
1.253 64898.9 2126.93 1896.2 1820.56 1783.03 1760.61 1745.71 1735.09 1727.14 1720.96 1716.02 1711.99 1708.63 1705.78 1703.35 1701.24 1699.39 1697.76 1696.32 1695.02 1693.86
1.254 64898.6 2127.02 1896.3 1820.67 1783.15 1760.74 1745.84 1735.22 1727.27 1721.09 1716.15 1712.12 1708.76 1705.91 1703.48 1701.37 1699.52 1697.9 1696.45 1695.15 1693.99
1.255 64898.3 2127.1 1896.41 1820.79 1783.27 1760.86 1745.96 1735.35 1727.4 1721.22 1716.28 1712.25 1708.89 1706.04 1703.61 1701.5 1699.65 1698.03 1696.58 1695.29 1694.12
1.256 64898 2127.19 1896.52 1820.91 1783.39 1760.98 1746.09 1735.47 1727.52 1721.35 1716.41 1712.38 1709.02 1706.17 1703.74 1701.63 1699.79 1698.16 1696.71 1695.42 1694.26
1.257 64897.6 2127.27 1896.62 1821.02 1783.51 1761.11 1746.22 1735.6 1727.65 1721.48 1716.54 1712.51 1709.15 1706.31 1703.87 1701.76 1699.92 1698.29 1696.85 1695.55 1694.39
1.258 64897.3 2127.36 1896.73 1821.14 1783.63 1761.23 1746.34 1735.73 1727.78 1721.61 1716.67 1712.64 1709.28 1706.44 1704 1701.9 1700.05 1698.42 1696.98 1695.69 1694.52
1.259 64897 2127.44 1896.84 1821.25 1783.75 1761.36 1746.47 1735.86 1727.91 1721.74 1716.8 1712.77 1709.41 1706.57 1704.14 1702.03 1700.18 1698.56 1697.11 1695.82 1694.66
1.26 64896.6 2127.53 1896.94 1821.37 1783.87 1761.48 1746.59 1735.98 1728.04 1721.87 1716.93 1712.9 1709.54 1706.7 1704.27 1702.16 1700.32 1698.69 1697.24 1695.95 1694.79
1.261 64896.3 2127.61 1897.05 1821.49 1783.99 1761.6 1746.72 1736.11 1728.16 1721.99 1717.06 1713.03 1709.67 1706.83 1704.4 1702.29 1700.45 1698.82 1697.38 1696.08 1694.92
1.262 64895.9 2127.69 1897.16 1821.6 1784.11 1761.73 1746.84 1736.24 1728.29 1722.12 1717.19 1713.16 1709.8 1706.96 1704.53 1702.42 1700.58 1698.95 1697.51 1696.22 1695.05
1.263 64895.6 2127.78 1897.27 1821.72 1784.24 1761.85 1746.97 1736.37 1728.42 1722.25 1717.32 1713.29 1709.93 1707.1 1704.66 1702.56 1700.71 1699.09 1697.64 1696.35 1695.19
1.264 64895.3 2127.86 1897.37 1821.83 1784.36 1761.97 1747.1 1736.49 1728.55 1722.38 1717.45 1713.42 1710.07 1707.23 1704.79 1702.69 1700.84 1699.22 1697.78 1696.48 1695.32
1.265 64894.9 2127.95 1897.48 1821.95 1784.48 1762.1 1747.22 1736.62 1728.68 1722.51 1717.58 1713.55 1710.2 1707.36 1704.93 1702.82 1700.98 1699.35 1697.91 1696.62 1695.45
1.266 64894.6 2128.03 1897.59 1822.07 1784.6 1762.22 1747.35 1736.75 1728.81 1722.64 1717.71 1713.68 1710.33 1707.49 1705.06 1702.95 1701.11 1699.49 1698.04 1696.75 1695.59
1.267 64894.3 2128.12 1897.7 1822.18 1784.72 1762.35 1747.48 1736.87 1728.94 1722.77 1717.84 1713.81 1710.46 1707.62 1705.19 1703.09 1701.24 1699.62 1698.18 1696.88 1695.72
1.268 64894 2128.2 1897.8 1822.3 1784.84 1762.47 1747.6 1737 1729.07 1722.9 1717.97 1713.95 1710.59 1707.75 1705.32 1703.22 1701.38 1699.75 1698.31 1697.02 1695.86
1.269 64893.7 2128.29 1897.91 1822.42 1784.97 1762.6 1747.73 1737.13 1729.2 1723.03 1718.1 1714.08 1710.72 1707.89 1705.46 1703.35 1701.51 1699.89 1698.44 1697.15 1695.99
1.27 64893.3 2128.37 1898.02 1822.53 1785.09 1762.72 1747.85 1737.26 1729.33 1723.16 1718.24 1714.21 1710.86 1708.02 1705.59 1703.48 1701.64 1700.02 1698.58 1697.28 1696.12
1.271 64893 2128.46 1898.13 1822.65 1785.21 1762.84 1747.98 1737.39 1729.45 1723.29 1718.37 1714.34 1710.99 1708.15 1705.72 1703.62 1701.78 1700.15 1698.71 1697.42 1696.26
1.272 64892.6 2128.55 1898.24 1822.77 1785.33 1762.97 1748.11 1737.51 1729.58 1723.42 1718.5 1714.47 1711.12 1708.28 1705.85 1703.75 1701.91 1700.29 1698.84 1697.55 1696.39
1.273 64892.3 2128.63 1898.34 1822.88 1785.45 1763.09 1748.23 1737.64 1729.71 1723.55 1718.63 1714.6 1711.25 1708.42 1705.99 1703.88 1702.04 1700.42 1698.98 1697.69 1696.53
1.274 64892 2128.71 1898.45 1823 1785.57 1763.22 1748.36 1737.77 1729.84 1723.68 1718.76 1714.73 1711.38 1708.55 1706.12 1704.02 1702.18 1700.55 1699.11 1697.82 1696.66
1.275 64891.6 2128.8 1898.56 1823.12 1785.7 1763.34 1748.49 1737.9 1729.97 1723.81 1718.89 1714.87 1711.51 1708.68 1706.25 1704.15 1702.31 1700.69 1699.25 1697.95 1696.79
1.276 64891.3 2128.89 1898.67 1823.23 1785.82 1763.47 1748.61 1738.03 1730.1 1723.94 1719.02 1715 1711.65 1708.81 1706.39 1704.28 1702.44 1700.82 1699.38 1698.09 1696.93
1.277 64891 2128.97 1898.78 1823.35 1785.94 1763.59 1748.74 1738.16 1730.23 1724.07 1719.15 1715.13 1711.78 1708.95 1706.52 1704.42 1702.58 1700.96 1699.51 1698.22 1697.06
1.278 64890.7 2129.06 1898.89 1823.47 1786.06 1763.72 1748.87 1738.29 1730.36 1724.2 1719.28 1715.26 1711.91 1709.08 1706.65 1704.55 1702.71 1701.09 1699.65 1698.36 1697.2
1.279 64890.3 2129.14 1898.99 1823.59 1786.18 1763.84 1749 1738.42 1730.49 1724.34 1719.42 1715.39 1712.04 1709.21 1706.79 1704.68 1702.84 1701.22 1699.78 1698.49 1697.33
1.28 64890.1 2129.23 1899.1 1823.71 1786.31 1763.97 1749.13 1738.54 1730.62 1724.47 1719.55 1715.53 1712.18 1709.35 1706.92 1704.82 1702.98 1701.36 1699.92 1698.63 1697.47
1.281 64889.7 2129.32 1899.21 1823.82 1786.43 1764.1 1749.25 1738.67 1730.75 1724.6 1719.68 1715.66 1712.31 1709.48 1707.05 1704.95 1703.11 1701.49 1700.05 1698.76 1697.6
1.282 64889.4 2129.4 1899.32 1823.94 1786.55 1764.22 1749.38 1738.8 1730.88 1724.73 1719.81 1715.79 1712.44 1709.61 1707.19 1705.09 1703.25 1701.63 1700.18 1698.9 1697.74
1.283 64889 2129.49 1899.43 1824.06 1786.67 1764.35 1749.51 1738.93 1731.01 1724.86 1719.94 1715.92 1712.57 1709.74 1707.32 1705.22 1703.38 1701.76 1700.32 1699.03 1697.87
1.284 64888.7 2129.57 1899.54 1824.17 1786.8 1764.47 1749.64 1739.06 1731.14 1724.99 1720.07 1716.06 1712.71 1709.88 1707.45 1705.35 1703.52 1701.89 1700.45 1699.17 1698.01
1.285 64888.4 2129.66 1899.65 1824.29 1786.92 1764.6 1749.76 1739.19 1731.27 1725.12 1720.21 1716.19 1712.84 1710.01 1707.59 1705.49 1703.65 1702.03 1700.59 1699.3 1698.14
1.286 64888.1 2129.75 1899.76 1824.41 1787.04 1764.72 1749.89 1739.32 1731.4 1725.25 1720.34 1716.32 1712.97 1710.15 1707.72 1705.62 1703.78 1702.16 1700.72 1699.44 1698.28
1.287 64887.8 2129.83 1899.86 1824.53 1787.16 1764.85 1750.02 1739.45 1731.53 1725.38 1720.47 1716.45 1713.11 1710.28 1707.86 1705.75 1703.92 1702.3 1700.86 1699.57 1698.41
1.288 64887.4 2129.92 1899.97 1824.65 1787.29 1764.98 1750.15 1739.58 1731.66 1725.52 1720.6 1716.59 1713.24 1710.41 1707.99 1705.89 1704.05 1702.43 1700.99 1699.71 1698.55
1.289 64887.1 2130.01 1900.08 1824.77 1787.41 1765.1 1750.27 1739.71 1731.79 1725.65 1720.73 1716.72 1713.37 1710.55 1708.12 1706.02 1704.19 1702.57 1701.13 1699.84 1698.68
1.29 64886.8 2130.09 1900.19 1824.88 1787.53 1765.23 1750.4 1739.84 1731.93 1725.78 1720.87 1716.85 1713.51 1710.68 1708.26 1706.16 1704.32 1702.7 1701.26 1699.98 1698.82
1.291 64886.5 2130.18 1900.3 1825 1787.66 1765.35 1750.53 1739.97 1732.06 1725.91 1721 1716.99 1713.64 1710.81 1708.39 1706.29 1704.46 1702.84 1701.4 1700.11 1698.95
1.292 64886.2 2130.27 1900.41 1825.12 1787.78 1765.48 1750.66 1740.1 1732.19 1726.04 1721.13 1717.12 1713.77 1710.95 1708.52 1706.43 1704.59 1702.97 1701.54 1700.25 1699.09
1.293 64885.9 2130.35 1900.52 1825.24 1787.9 1765.61 1750.79 1740.23 1732.32 1726.17 1721.26 1717.25 1713.91 1711.08 1708.66 1706.56 1704.73 1703.11 1701.67 1700.38 1699.23
1.294 64885.5 2130.44 1900.63 1825.36 1788.03 1765.73 1750.92 1740.36 1732.45 1726.31 1721.4 1717.38 1714.04 1711.22 1708.79 1706.7 1704.86 1703.24 1701.81 1700.52 1699.36
1.295 64885.2 2130.53 1900.74 1825.48 1788.15 1765.86 1751.05 1740.49 1732.58 1726.44 1721.53 1717.52 1714.18 1711.35 1708.93 1706.83 1705 1703.38 1701.94 1700.66 1699.5
1.296 64884.8 2130.61 1900.85 1825.6 1788.27 1765.99 1751.17 1740.62 1732.71 1726.57 1721.66 1717.65 1714.31 1711.48 1709.06 1706.97 1705.13 1703.51 1702.08 1700.79 1699.63
1.297 64884.6 2130.7 1900.96 1825.72 1788.4 1766.11 1751.3 1740.75 1732.84 1726.7 1721.8 1717.78 1714.44 1711.62 1709.2 1707.1 1705.27 1703.65 1702.21 1700.93 1699.77
1.298 64884.3 2130.79 1901.07 1825.83 1788.52 1766.24 1751.43 1740.88 1732.97 1726.83 1721.93 1717.92 1714.58 1711.75 1709.33 1707.24 1705.4 1703.79 1702.35 1701.06 1699.91
1.299 64883.9 2130.88 1901.18 1825.95 1788.65 1766.37 1751.56 1741.01 1733.1 1726.97 1722.06 1718.05 1714.71 1711.89 1709.47 1707.37 1705.54 1703.92 1702.48 1701.2 1700.04
1.3 64883.6 2130.96 1901.29 1826.07 1788.77 1766.49 1751.69 1741.14 1733.24 1727.1 1722.19 1718.18 1714.85 1712.02 1709.6 1707.51 1705.67 1704.06 1702.62 1701.33 1700.18
1.301 64883.3 2131.05 1901.4 1826.19 1788.89 1766.62 1751.82 1741.27 1733.37 1727.23 1722.33 1718.32 1714.98 1712.16 1709.74 1707.64 1705.81 1704.19 1702.76 1701.47 1700.32
1.302 64883 2131.14 1901.51 1826.31 1789.02 1766.75 1751.95 1741.4 1733.5 1727.36 1722.46 1718.45 1715.11 1712.29 1709.87 1707.78 1705.94 1704.33 1702.89 1701.61 1700.45
1.303 64882.6 2131.23 1901.62 1826.43 1789.14 1766.87 1752.08 1741.53 1733.63 1727.5 1722.59 1718.59 1715.25 1712.43 1710.01 1707.91 1706.08 1704.47 1703.03 1701.74 1700.59
1.304 64882.3 2131.31 1901.73 1826.55 1789.27 1767 1752.21 1741.66 1733.76 1727.63 1722.73 1718.72 1715.38 1712.56 1710.14 1708.05 1706.22 1704.6 1703.16 1701.88 1700.73
1.305 64882 2131.4 1901.84 1826.67 1789.39 1767.13 1752.33 1741.79 1733.9 1727.76 1722.86 1718.85 1715.52 1712.7 1710.28 1708.18 1706.35 1704.74 1703.3 1702.02 1700.86
1.306 64881.7 2131.49 1901.95 1826.79 1789.51 1767.26 1752.46 1741.92 1734.03 1727.89 1723 1718.99 1715.65 1712.83 1710.41 1708.32 1706.49 1704.87 1703.44 1702.15 1701
1.307 64881.4 2131.58 1902.06 1826.91 1789.64 1767.38 1752.59 1742.05 1734.16 1728.03 1723.13 1719.12 1715.79 1712.97 1710.55 1708.46 1706.63 1705.01 1703.57 1702.29 1701.14
1.308 64881.1 2131.66 1902.17 1827.03 1789.76 1767.51 1752.72 1742.18 1734.29 1728.16 1723.26 1719.26 1715.92 1713.1 1710.68 1708.59 1706.76 1705.15 1703.71 1702.43 1701.27
1.309 64880.8 2131.75 1902.28 1827.15 1789.89 1767.64 1752.85 1742.32 1734.42 1728.29 1723.4 1719.39 1716.06 1713.24 1710.82 1708.73 1706.9 1705.28 1703.85 1702.56 1701.41
1.31 64880.5 2131.84 1902.4 1827.27 1790.02 1767.77 1752.98 1742.45 1734.56 1728.43 1723.53 1719.53 1716.19 1713.37 1710.96 1708.86 1707.03 1705.42 1703.98 1702.7 1701.55
1.311 64880.2 2131.93 1902.51 1827.39 1790.14 1767.9 1753.11 1742.58 1734.69 1728.56 1723.66 1719.66 1716.33 1713.51 1711.09 1709 1707.17 1705.56 1704.12 1702.84 1701.68
1.312 64879.8 2132.02 1902.62 1827.51 1790.26 1768.02 1753.24 1742.71 1734.82 1728.69 1723.8 1719.8 1716.46 1713.64 1711.23 1709.14 1707.31 1705.69 1704.26 1702.98 1701.82
1.313 64879.5 2132.1 1902.73 1827.63 1790.39 1768.15 1753.37 1742.84 1734.95 1728.83 1723.93 1719.93 1716.6 1713.78 1711.36 1709.27 1707.44 1705.83 1704.39 1703.11 1701.96
1.314 64879.2 2132.19 1902.84 1827.75 1790.51 1768.28 1753.5 1742.97 1735.09 1728.96 1724.07 1720.06 1716.73 1713.92 1711.5 1709.41 1707.58 1705.97 1704.53 1703.25 1702.1
1.315 64878.9 2132.28 1902.95 1827.87 1790.64 1768.41 1753.63 1743.1 1735.22 1729.09 1724.2 1720.2 1716.87 1714.05 1711.64 1709.55 1707.72 1706.1 1704.67 1703.39 1702.23
1.316 64878.6 2132.37 1903.06 1827.99 1790.76 1768.53 1753.76 1743.24 1735.35 1729.23 1724.34 1720.34 1717 1714.19 1711.77 1709.68 1707.85 1706.24 1704.81 1703.52 1702.37
1.317 64878.3 2132.46 1903.18 1828.11 1790.89 1768.66 1753.89 1743.37 1735.49 1729.36 1724.47 1720.47 1717.14 1714.32 1711.91 1709.82 1707.99 1706.38 1704.94 1703.66 1702.51
1.318 64878 2132.55 1903.29 1828.23 1791.01 1768.79 1754.02 1743.5 1735.62 1729.5 1724.6 1720.6 1717.27 1714.46 1712.04 1709.95 1708.13 1706.51 1705.08 1703.8 1702.65
1.319 64877.6 2132.64 1903.4 1828.35 1791.14 1768.92 1754.15 1743.63 1735.75 1729.63 1724.74 1720.74 1717.41 1714.59 1712.18 1710.09 1708.26 1706.65 1705.22 1703.94 1702.78
1.32 64877.4 2132.73 1903.51 1828.47 1791.27 1769.05 1754.29 1743.76 1735.88 1729.76 1724.87 1720.88 1717.55 1714.73 1712.32 1710.23 1708.4 1706.79 1705.36 1704.07 1702.92
1.321 64877 2132.81 1903.62 1828.59 1791.39 1769.18 1754.42 1743.89 1736.02 1729.9 1725.01 1721.01 1717.68 1714.87 1712.46 1710.37 1708.54 1706.93 1705.49 1704.21 1703.06
1.322 64876.7 2132.9 1903.73 1828.71 1791.52 1769.31 1754.55 1744.03 1736.15 1730.03 1725.14 1721.15 1717.82 1715 1712.59 1710.5 1708.68 1707.06 1705.63 1704.35 1703.2
1.323 64876.4 2132.99 1903.84 1828.84 1791.64 1769.43 1754.68 1744.16 1736.28 1730.17 1725.28 1721.28 1717.95 1715.14 1712.73 1710.64 1708.81 1707.2 1705.77 1704.49 1703.34
1.324 64876.1 2133.08 1903.96 1828.96 1791.77 1769.56 1754.81 1744.29 1736.42 1730.3 1725.41 1721.42 1718.09 1715.28 1712.86 1710.78 1708.95 1707.34 1705.91 1704.63 1703.47
1.325 64875.8 2133.17 1904.07 1829.08 1791.89 1769.69 1754.94 1744.42 1736.55 1730.44 1725.55 1721.55 1718.23 1715.41 1713 1710.91 1709.09 1707.48 1706.04 1704.76 1703.61
1.326 64875.5 2133.26 1904.18 1829.2 1792.02 1769.82 1755.07 1744.56 1736.68 1730.57 1725.68 1721.69 1718.36 1715.55 1713.14 1711.05 1709.22 1707.61 1706.18 1704.9 1703.75
1.327 64875.2 2133.35 1904.29 1829.32 1792.15 1769.95 1755.2 1744.69 1736.82 1730.7 1725.82 1721.82 1718.5 1715.69 1713.28 1711.19 1709.36 1707.75 1706.32 1705.04 1703.89
1.328 64874.9 2133.44 1904.41 1829.44 1792.27 1770.08 1755.33 1744.82 1736.95 1730.84 1725.95 1721.96 1718.63 1715.82 1713.41 1711.32 1709.5 1707.89 1706.46 1705.18 1704.03
1.329 64874.6 2133.53 1904.52 1829.56 1792.4 1770.21 1755.46 1744.95 1737.09 1730.97 1726.09 1722.1 1718.77 1715.96 1713.55 1711.46 1709.64 1708.03 1706.6 1705.32 1704.17
1.33 64874.3 2133.62 1904.63 1829.68 1792.53 1770.34 1755.59 1745.09 1737.22 1731.11 1726.22 1722.23 1718.91 1716.1 1713.69 1711.6 1709.78 1708.17 1706.74 1705.46 1704.3
1.331 64874 2133.71 1904.74 1829.81 1792.65 1770.47 1755.73 1745.22 1737.35 1731.24 1726.36 1722.37 1719.04 1716.23 1713.82 1711.74 1709.91 1708.3 1706.87 1705.59 1704.44
1.332 64873.7 2133.8 1904.85 1829.93 1792.78 1770.6 1755.86 1745.35 1737.49 1731.38 1726.5 1722.5 1719.18 1716.37 1713.96 1711.88 1710.05 1708.44 1707.01 1705.73 1704.58
1.333 64873.4 2133.88 1904.97 1830.05 1792.9 1770.73 1755.99 1745.48 1737.62 1731.51 1726.63 1722.64 1719.32 1716.51 1714.1 1712.01 1710.19 1708.58 1707.15 1705.87 1704.72
1.334 64873.1 2133.98 1905.08 1830.17 1793.03 1770.86 1756.12 1745.62 1737.76 1731.65 1726.77 1722.78 1719.45 1716.65 1714.24 1712.15 1710.33 1708.72 1707.29 1706.01 1704.86
1.335 64872.8 2134.06 1905.19 1830.29 1793.16 1770.98 1756.25 1745.75 1737.89 1731.78 1726.9 1722.91 1719.59 1716.78 1714.37 1712.29 1710.47 1708.86 1707.43 1706.15 1705
1.336 64872.4 2134.15 1905.31 1830.41 1793.28 1771.11 1756.38 1745.88 1738.02 1731.92 1727.04 1723.05 1719.73 1716.92 1714.51 1712.43 1710.61 1708.99 1707.57 1706.29 1705.14
1.337 64872.1 2134.24 1905.42 1830.54 1793.41 1771.25 1756.52 1746.02 1738.16 1732.05 1727.17 1723.19 1719.86 1717.06 1714.65 1712.57 1710.74 1709.13 1707.7 1706.43 1705.28
1.338 64871.8 2134.33 1905.53 1830.66 1793.54 1771.38 1756.65 1746.15 1738.29 1732.19 1727.31 1723.32 1720 1717.19 1714.79 1712.7 1710.88 1709.27 1707.84 1706.57 1705.42
1.339 64871.6 2134.43 1905.65 1830.78 1793.67 1771.51 1756.78 1746.28 1738.43 1732.32 1727.45 1723.46 1720.14 1717.33 1714.93 1712.84 1711.02 1709.41 1707.98 1706.71 1705.56
1.34 64871.2 2134.52 1905.76 1830.9 1793.79 1771.63 1756.91 1746.42 1738.56 1732.46 1727.58 1723.6 1720.28 1717.47 1715.06 1712.98 1711.16 1709.55 1708.12 1706.85 1705.7
1.341 64870.9 2134.61 1905.87 1831.03 1793.92 1771.77 1757.04 1746.55 1738.7 1732.59 1727.72 1723.73 1720.41 1717.61 1715.2 1713.12 1711.3 1709.69 1708.26 1706.98 1705.84
1.342 64870.6 2134.69 1905.98 1831.15 1794.05 1771.9 1757.18 1746.69 1738.83 1732.73 1727.86 1723.87 1720.55 1717.75 1715.34 1713.26 1711.44 1709.83 1708.4 1707.12 1705.97
1.343 64870.3 2134.79 1906.1 1831.27 1794.17 1772.03 1757.31 1746.82 1738.97 1732.87 1727.99 1724.01 1720.69 1717.88 1715.48 1713.4 1711.57 1709.97 1708.54 1707.26 1706.11
1.344 64870 2134.87 1906.21 1831.39 1794.3 1772.16 1757.44 1746.95 1739.1 1733 1728.13 1724.14 1720.83 1718.02 1715.62 1713.53 1711.71 1710.11 1708.68 1707.4 1706.25
1.345 64869.7 2134.97 1906.33 1831.52 1794.43 1772.29 1757.57 1747.09 1739.24 1733.14 1728.27 1724.28 1720.96 1718.16 1715.75 1713.67 1711.85 1710.25 1708.82 1707.54 1706.39
1.346 64869.4 2135.06 1906.44 1831.64 1794.56 1772.42 1757.71 1747.22 1739.37 1733.28 1728.4 1724.42 1721.1 1718.3 1715.89 1713.81 1711.99 1710.39 1708.96 1707.68 1706.53
1.347 64869.1 2135.15 1906.55 1831.76 1794.68 1772.55 1757.84 1747.36 1739.51 1733.41 1728.54 1724.56 1721.24 1718.43 1716.03 1713.95 1712.13 1710.52 1709.1 1707.82 1706.67
1.348 64868.8 2135.24 1906.67 1831.88 1794.81 1772.68 1757.97 1747.49 1739.64 1733.55 1728.68 1724.69 1721.38 1718.57 1716.17 1714.09 1712.27 1710.66 1709.24 1707.96 1706.81
1.349 64868.5 2135.33 1906.78 1832.01 1794.94 1772.81 1758.1 1747.62 1739.78 1733.68 1728.81 1724.83 1721.52 1718.71 1716.31 1714.23 1712.41 1710.8 1709.38 1708.1 1706.95
1.35 64868.3 2135.42 1906.89 1832.13 1795.07 1772.94 1758.24 1747.76 1739.91 1733.82 1728.95 1724.97 1721.65 1718.85 1716.45 1714.37 1712.55 1710.94 1709.52 1708.24 1707.09
1.351 64867.9 2135.51 1907.01 1832.25 1795.19 1773.07 1758.37 1747.89 1740.05 1733.96 1729.09 1725.11 1721.79 1718.99 1716.59 1714.51 1712.69 1711.08 1709.66 1708.38 1707.23
